policy,seed,round,student,phase,teacher,teacher_acc,lr,pre_acc,pre_loss,post_acc,post_loss,cf_teacher,cf_teacher_start_acc,cf_teacher_acc,cf_acc,cf_loss,pre_train_acc,pre_train_loss,d_acc,d_loss,window
mwm_accdiff,1,105,8,kd,5.0,76.48000121116638,0.1,75.52000284194946,0.7212362885475159,75.04000067710876,0.7476440668106079,,,,,,,,-0.48000216484069824,0.02640777826309204,101-120
mwm_accdiff,1,106,9,ce,,,0.1,76.30000114440918,0.7257751822471619,75.55999755859375,0.7385115027427673,4.0,76.81999802589417,76.81999802589417,76.5999972820282,0.6913844347000122,,,-0.7400035858154297,0.012736320495605469,101-120
mwm_accdiff,1,106,1,kd,4.0,76.81999802589417,0.1,72.8600025177002,0.8182990550994873,76.31999850273132,0.7139176726341248,,,,,,,,3.459995985031128,-0.10438138246536255,101-120
mwm_accdiff,1,106,7,kd,3.0,76.70000195503235,0.1,73.54000210762024,0.8126242756843567,73.37999939918518,0.8338860273361206,,,,,,,,-0.1600027084350586,0.021261751651763916,101-120
mwm_accdiff,1,106,8,kd,6.0,76.53999924659729,0.1,75.04000067710876,0.7476440668106079,73.60000014305115,0.8100433349609375,,,,,,,,-1.4400005340576172,0.06239926815032959,101-120
mwm_accdiff,1,106,2,kd,5.0,76.48000121116638,0.1,75.40000081062317,0.7411562204360962,75.3000020980835,0.726277232170105,,,,,,,,-0.09999871253967285,-0.014878988265991211,101-120
mwm_accdiff,1,107,1,ce,,,0.1,76.31999850273132,0.7139176726341248,75.4800021648407,0.712151288986206,4.0,76.81999802589417,76.81999802589417,76.0200023651123,0.7188999652862549,,,-0.839996337890625,-0.0017663836479187012,101-120
mwm_accdiff,1,107,7,kd,4.0,76.81999802589417,0.1,73.37999939918518,0.8338860273361206,75.98000168800354,0.7202584743499756,,,,,,,,2.6000022888183594,-0.11362755298614502,101-120
mwm_accdiff,1,107,9,kd,5.0,76.48000121116638,0.1,75.55999755859375,0.7385115027427673,75.41999816894531,0.7441694140434265,,,,,,,,-0.1399993896484375,0.00565791130065918,101-120
mwm_accdiff,1,107,8,kd,3.0,76.70000195503235,0.1,73.60000014305115,0.8100433349609375,75.8400022983551,0.7330793738365173,,,,,,,,2.240002155303955,-0.07696396112442017,101-120
mwm_accdiff,1,107,2,kd,6.0,76.53999924659729,0.1,75.3000020980835,0.726277232170105,73.46000075340271,0.7951427102088928,,,,,,,,-1.8400013446807861,0.06886547803878784,101-120
mwm_accdiff,1,108,7,ce,,,0.1,75.98000168800354,0.7202584743499756,72.65999913215637,0.8444873094558716,4.0,76.81999802589417,76.81999802589417,75.1800000667572,0.7360112071037292,,,-3.320002555847168,0.124228835105896,101-120
mwm_accdiff,1,108,2,kd,4.0,76.81999802589417,0.1,73.46000075340271,0.7951427102088928,75.94000101089478,0.7115291357040405,,,,,,,,2.4800002574920654,-0.0836135745048523,101-120
mwm_accdiff,1,108,9,kd,6.0,76.53999924659729,0.1,75.41999816894531,0.7441694140434265,74.18000102043152,0.7858597636222839,,,,,,,,-1.239997148513794,0.04169034957885742,101-120
mwm_accdiff,1,108,1,kd,3.0,76.70000195503235,0.1,75.4800021648407,0.712151288986206,75.72000026702881,0.7352502346038818,,,,,,,,0.23999810218811035,0.02309894561767578,101-120
mwm_accdiff,1,108,8,kd,5.0,76.48000121116638,0.1,75.8400022983551,0.7330793738365173,75.99999904632568,0.720150887966156,,,,,,,,0.15999674797058105,-0.012928485870361328,101-120
mwm_accdiff,1,109,7,kd,4.0,76.81999802589417,0.1,72.65999913215637,0.8444873094558716,75.6600022315979,0.7279637455940247,,,,,,,,3.0000030994415283,-0.11652356386184692,101-120
mwm_accdiff,1,109,9,kd,3.0,76.70000195503235,0.1,74.18000102043152,0.7858597636222839,75.31999945640564,0.7444903254508972,,,,,,,,1.139998435974121,-0.04136943817138672,101-120
mwm_accdiff,1,109,2,ce,,,0.1,75.94000101089478,0.7115291357040405,74.19999837875366,0.7589235901832581,4.0,76.81999802589417,76.81999802589417,75.91999769210815,0.7092271447181702,,,-1.7400026321411133,0.04739445447921753,101-120
mwm_accdiff,1,109,1,kd,6.0,76.53999924659729,0.1,75.72000026702881,0.7352502346038818,75.22000074386597,0.748842716217041,,,,,,,,-0.4999995231628418,0.01359248161315918,101-120
mwm_accdiff,1,109,8,kd,5.0,76.48000121116638,0.1,75.99999904632568,0.720150887966156,75.23999810218811,0.7261457443237305,,,,,,,,-0.7600009441375732,0.005994856357574463,101-120
mwm_accdiff,1,110,7,ce,,,0.1,75.6600022315979,0.7279637455940247,75.08000135421753,0.7384206652641296,4.0,76.81999802589417,76.81999802589417,74.95999932289124,0.7370973229408264,,,-0.5800008773803711,0.01045691967010498,101-120
mwm_accdiff,1,110,9,kd,3.0,76.70000195503235,0.1,75.31999945640564,0.7444903254508972,76.70000195503235,0.7142990231513977,,,,,,,,1.380002498626709,-0.03019130229949951,101-120
mwm_accdiff,1,110,8,kd,4.0,76.81999802589417,0.1,75.23999810218811,0.7261457443237305,76.38000249862671,0.7167940139770508,,,,,,,,1.1400043964385986,-0.009351730346679688,101-120
mwm_accdiff,1,110,1,kd,6.0,76.53999924659729,0.1,75.22000074386597,0.748842716217041,73.61999750137329,0.8130756616592407,,,,,,,,-1.6000032424926758,0.06423294544219971,101-120
mwm_accdiff,1,110,2,kd,5.0,76.48000121116638,0.1,74.19999837875366,0.7589235901832581,75.40000081062317,0.7361370325088501,,,,,,,,1.2000024318695068,-0.02278655767440796,101-120
mwm_accdiff,1,111,7,kd,9.0,76.70000195503235,0.1,75.08000135421753,0.7384206652641296,75.63999891281128,0.7293221950531006,,,,,,,,0.55999755859375,-0.009098470211029053,101-120
mwm_accdiff,1,111,2,kd,3.0,76.70000195503235,0.1,75.40000081062317,0.7361370325088501,75.01999735832214,0.7443951368331909,,,,,,,,-0.3800034523010254,0.00825810432434082,101-120
mwm_accdiff,1,111,5,kd,4.0,76.81999802589417,0.1,76.48000121116638,0.7005282044410706,76.0200023651123,0.713785707950592,,,,,,,,-0.45999884605407715,0.013257503509521484,101-120
mwm_accdiff,1,111,1,kd,6.0,76.53999924659729,0.1,73.61999750137329,0.8130756616592407,74.05999898910522,0.7804769277572632,,,,,,,,0.4400014877319336,-0.03259873390197754,101-120
mwm_accdiff,1,111,8,ce,,,0.1,76.38000249862671,0.7167940139770508,76.09999775886536,0.7165392637252808,4.0,76.81999802589417,76.81999802589417,74.22000169754028,0.7808971405029297,,,-0.28000473976135254,-0.00025475025177001953,101-120
mwm_accdiff,1,112,7,kd,3.0,76.70000195503235,0.1,75.63999891281128,0.7293221950531006,75.4800021648407,0.7473462820053101,,,,,,,,-0.15999674797058105,0.018024086952209473,101-120
mwm_accdiff,1,112,2,kd,9.0,76.70000195503235,0.1,75.01999735832214,0.7443951368331909,75.23999810218811,0.753170907497406,,,,,,,,0.2200007438659668,0.008775770664215088,101-120
mwm_accdiff,1,112,8,kd,4.0,76.81999802589417,0.1,76.09999775886536,0.7165392637252808,76.67999863624573,0.6976442337036133,,,,,,,,0.5800008773803711,-0.01889503002166748,101-120
mwm_accdiff,1,112,5,ce,,,0.1,76.0200023651123,0.713785707950592,74.80000257492065,0.7659339308738708,4.0,76.81999802589417,76.81999802589417,76.7799973487854,0.6967551708221436,,,-1.2199997901916504,0.05214822292327881,101-120
mwm_accdiff,1,112,1,kd,6.0,76.53999924659729,0.1,74.05999898910522,0.7804769277572632,75.80000162124634,0.7181945443153381,,,,,,,,1.7400026321411133,-0.06228238344192505,101-120
mwm_accdiff,1,113,2,kd,4.0,76.81999802589417,0.1,75.23999810218811,0.753170907497406,75.6600022315979,0.720210075378418,,,,,,,,0.42000412940979004,-0.03296083211898804,101-120
mwm_accdiff,1,113,1,kd,8.0,76.67999863624573,0.1,75.80000162124634,0.7181945443153381,74.47999715805054,0.7774485945701599,,,,,,,,-1.3200044631958008,0.05925405025482178,101-120
mwm_accdiff,1,113,7,kd,3.0,76.70000195503235,0.1,75.4800021648407,0.7473462820053101,75.88000297546387,0.7194140553474426,,,,,,,,0.40000081062316895,-0.02793222665786743,101-120
mwm_accdiff,1,113,6,ce,,,0.1,76.53999924659729,0.7076918482780457,76.53999924659729,0.6869489550590515,4.0,76.81999802589417,76.81999802589417,75.99999904632568,0.7158921360969543,,,0.0,-0.02074289321899414,101-120
mwm_accdiff,1,113,5,kd,9.0,76.70000195503235,0.1,74.80000257492065,0.7659339308738708,76.63999795913696,0.6896611452102661,,,,,,,,1.8399953842163086,-0.07627278566360474,101-120
mwm_accdiff,1,114,6,kd,8.0,76.67999863624573,0.1,76.53999924659729,0.6869489550590515,75.3000020980835,0.7436538934707642,,,,,,,,-1.239997148513794,0.056704938411712646,101-120
mwm_accdiff,1,114,1,kd,4.0,76.81999802589417,0.1,74.47999715805054,0.7774485945701599,75.73999762535095,0.7312896847724915,,,,,,,,1.260000467300415,-0.04615890979766846,101-120
mwm_accdiff,1,114,7,kd,3.0,76.70000195503235,0.1,75.88000297546387,0.7194140553474426,75.34000277519226,0.7632460594177246,,,,,,,,-0.5400002002716064,0.04383200407028198,101-120
mwm_accdiff,1,114,2,kd,9.0,76.70000195503235,0.1,75.6600022315979,0.720210075378418,75.76000094413757,0.7190253138542175,,,,,,,,0.09999871253967285,-0.0011847615242004395,101-120
mwm_accdiff,1,114,5,ce,,,0.1,76.63999795913696,0.6896611452102661,73.24000000953674,0.7961935997009277,4.0,76.81999802589417,76.81999802589417,75.23999810218811,0.7406271696090698,,,-3.3999979496002197,0.10653245449066162,101-120
mwm_accdiff,1,115,1,ce,,,0.1,75.73999762535095,0.7312896847724915,72.24000096321106,0.831432044506073,4.0,76.81999802589417,76.81999802589417,75.90000033378601,0.741644024848938,,,-3.4999966621398926,0.10014235973358154,101-120
mwm_accdiff,1,115,5,kd,3.0,76.70000195503235,0.1,73.24000000953674,0.7961935997009277,76.08000040054321,0.7438725829124451,,,,,,,,2.8400003910064697,-0.052321016788482666,101-120
mwm_accdiff,1,115,6,kd,9.0,76.70000195503235,0.1,75.3000020980835,0.7436538934707642,75.40000081062317,0.729773759841919,,,,,,,,0.09999871253967285,-0.013880133628845215,101-120
mwm_accdiff,1,115,7,kd,4.0,76.81999802589417,0.1,75.34000277519226,0.7632460594177246,75.09999871253967,0.7385877966880798,,,,,,,,-0.2400040626525879,-0.024658262729644775,101-120
mwm_accdiff,1,115,2,kd,8.0,76.67999863624573,0.1,75.76000094413757,0.7190253138542175,75.94000101089478,0.7286931872367859,,,,,,,,0.18000006675720215,0.00966787338256836,101-120
mwm_accdiff,1,116,1,kd,4.0,76.81999802589417,0.1,72.24000096321106,0.831432044506073,77.78000235557556,0.67495197057724,,,,,,,,5.540001392364502,-0.156480073928833,101-120
mwm_accdiff,1,116,7,kd,9.0,76.70000195503235,0.1,75.09999871253967,0.7385877966880798,75.13999938964844,0.7417007088661194,,,,,,,,0.04000067710876465,0.0031129121780395508,101-120
mwm_accdiff,1,116,5,ce,,,0.1,76.08000040054321,0.7438725829124451,74.59999918937683,0.7699258923530579,4.0,76.81999802589417,76.81999802589417,76.8999993801117,0.6959265470504761,,,-1.4800012111663818,0.026053309440612793,101-120
mwm_accdiff,1,116,6,kd,3.0,76.70000195503235,0.1,75.40000081062317,0.729773759841919,76.26000046730042,0.7380291819572449,,,,,,,,0.8599996566772461,0.008255422115325928,101-120
mwm_accdiff,1,116,2,kd,8.0,76.67999863624573,0.1,75.94000101089478,0.7286931872367859,76.12000107765198,0.7194156050682068,,,,,,,,0.18000006675720215,-0.009277582168579102,101-120
mwm_accdiff,1,117,7,kd,4.0,76.81999802589417,0.1,75.13999938964844,0.7417007088661194,74.72000122070312,0.765105128288269,,,,,,,,-0.4199981689453125,0.023404419422149658,101-120
mwm_accdiff,1,117,5,kd,1.0,77.78000235557556,0.1,74.59999918937683,0.7699258923530579,76.44000053405762,0.7109787464141846,,,,,,,,1.8400013446807861,-0.05894714593887329,101-120
mwm_accdiff,1,117,2,kd,9.0,76.70000195503235,0.1,76.12000107765198,0.7194156050682068,74.86000061035156,0.7714608311653137,,,,,,,,-1.260000467300415,0.052045226097106934,101-120
mwm_accdiff,1,117,8,ce,,,0.1,76.67999863624573,0.6976442337036133,75.3000020980835,0.7568274736404419,1.0,77.78000235557556,77.78000235557556,75.52000284194946,0.7439540028572083,,,-1.3799965381622314,0.05918323993682861,101-120
mwm_accdiff,1,117,6,kd,3.0,76.70000195503235,0.1,76.26000046730042,0.7380291819572449,74.65999722480774,0.7697172164916992,,,,,,,,-1.6000032424926758,0.031688034534454346,101-120
mwm_accdiff,1,118,2,kd,4.0,76.81999802589417,0.1,74.86000061035156,0.7714608311653137,74.65999722480774,0.7585486769676208,,,,,,,,-0.20000338554382324,-0.012912154197692871,101-120
mwm_accdiff,1,118,6,kd,1.0,77.78000235557556,0.1,74.65999722480774,0.7697172164916992,74.22000169754028,0.757321834564209,,,,,,,,-0.43999552726745605,-0.012395381927490234,101-120
mwm_accdiff,1,118,7,kd,9.0,76.70000195503235,0.1,74.72000122070312,0.765105128288269,75.27999877929688,0.7550054788589478,,,,,,,,0.55999755859375,-0.010099649429321289,101-120
mwm_accdiff,1,118,8,kd,3.0,76.70000195503235,0.1,75.3000020980835,0.7568274736404419,75.6600022315979,0.7232103943824768,,,,,,,,0.3600001335144043,-0.03361707925796509,101-120
mwm_accdiff,1,118,5,ce,,,0.1,76.44000053405762,0.7109787464141846,74.41999912261963,0.7587686777114868,1.0,77.78000235557556,77.78000235557556,76.53999924659729,0.696494460105896,,,-2.0200014114379883,0.047789931297302246,101-120
mwm_accdiff,1,119,2,kd,4.0,76.81999802589417,0.1,74.65999722480774,0.7585486769676208,74.11999702453613,0.7626165747642517,,,,,,,,-0.5400002002716064,0.004067897796630859,101-120
mwm_accdiff,1,119,5,kd,1.0,77.78000235557556,0.1,74.41999912261963,0.7587686777114868,76.84000134468079,0.696447491645813,,,,,,,,2.4200022220611572,-0.06232118606567383,101-120
mwm_accdiff,1,119,7,kd,3.0,76.70000195503235,0.1,75.27999877929688,0.7550054788589478,75.52000284194946,0.7390443682670593,,,,,,,,0.2400040626525879,-0.015961110591888428,101-120
mwm_accdiff,1,119,8,ce,,,0.1,75.6600022315979,0.7232103943824768,76.99999809265137,0.6868773698806763,1.0,77.78000235557556,77.78000235557556,76.39999985694885,0.7227358818054199,,,1.3399958610534668,-0.03633302450180054,101-120
mwm_accdiff,1,119,6,kd,9.0,76.70000195503235,0.1,74.22000169754028,0.757321834564209,74.90000128746033,0.7521195411682129,,,,,,,,0.679999589920044,-0.005202293395996094,101-120
mwm_accdiff,1,120,2,kd,4.0,76.81999802589417,0.1,74.11999702453613,0.7626165747642517,74.83999729156494,0.7385748624801636,,,,,,,,0.7200002670288086,-0.024041712284088135,101-120
mwm_accdiff,1,120,6,kd,5.0,76.84000134468079,0.1,74.90000128746033,0.7521195411682129,74.91999864578247,0.7685811519622803,,,,,,,,0.019997358322143555,0.016461610794067383,101-120
mwm_accdiff,1,120,3,ce,,,0.1,76.70000195503235,0.7151859402656555,77.46000289916992,0.6607843637466431,1.0,77.78000235557556,77.78000235557556,77.16000080108643,0.6878052949905396,,,0.7600009441375732,-0.05440157651901245,101-120
mwm_accdiff,1,120,7,kd,1.0,77.78000235557556,0.1,75.52000284194946,0.7390443682670593,74.8799979686737,0.7618502378463745,,,,,,,,-0.6400048732757568,0.022805869579315186,101-120
mwm_accdiff,1,120,9,kd,8.0,76.99999809265137,0.1,76.70000195503235,0.7142990231513977,76.03999972343445,0.7208048105239868,,,,,,,,-0.6600022315979004,0.006505787372589111,101-120
mwm_accdiff,1,121,4,ce,,,0.1,76.81999802589417,0.6886461973190308,75.76000094413757,0.7151262760162354,1.0,77.78000235557556,77.78000235557556,76.17999911308289,0.7092544436454773,,,-1.0599970817565918,0.02648007869720459,121-140
mwm_accdiff,1,121,2,kd,3.0,77.46000289916992,0.1,74.83999729156494,0.7385748624801636,75.22000074386597,0.7458650469779968,,,,,,,,0.3800034523010254,0.007290184497833252,121-140
mwm_accdiff,1,121,9,kd,5.0,76.84000134468079,0.1,76.03999972343445,0.7208048105239868,75.77999830245972,0.7356287837028503,,,,,,,,-0.26000142097473145,0.014823973178863525,121-140
mwm_accdiff,1,121,6,kd,1.0,77.78000235557556,0.1,74.91999864578247,0.7685811519622803,75.34000277519226,0.7441548109054565,,,,,,,,0.42000412940979004,-0.02442634105682373,121-140
mwm_accdiff,1,121,7,kd,8.0,76.99999809265137,0.1,74.8799979686737,0.7618502378463745,74.4599997997284,0.7460161447525024,,,,,,,,-0.4199981689453125,-0.01583409309387207,121-140
mwm_accdiff,1,122,4,kd,3.0,77.46000289916992,0.1,75.76000094413757,0.7151262760162354,76.5999972820282,0.7183155417442322,,,,,,,,0.839996337890625,0.003189265727996826,121-140
mwm_accdiff,1,122,7,ce,,,0.1,74.4599997997284,0.7460161447525024,73.580002784729,0.7624048590660095,1.0,77.78000235557556,77.78000235557556,76.63999795913696,0.703261137008667,,,-0.8799970149993896,0.01638871431350708,121-140
mwm_accdiff,1,122,9,kd,8.0,76.99999809265137,0.1,75.77999830245972,0.7356287837028503,74.18000102043152,0.7909973859786987,,,,,,,,-1.5999972820281982,0.05536860227584839,121-140
mwm_accdiff,1,122,6,kd,1.0,77.78000235557556,0.1,75.34000277519226,0.7441548109054565,76.26000046730042,0.7040533423423767,,,,,,,,0.9199976921081543,-0.040101468563079834,121-140
mwm_accdiff,1,122,2,kd,5.0,76.84000134468079,0.1,75.22000074386597,0.7458650469779968,75.76000094413757,0.7331933379173279,,,,,,,,0.5400002002716064,-0.012671709060668945,121-140
mwm_accdiff,1,123,7,kd,1.0,77.78000235557556,0.1,73.580002784729,0.7624048590660095,76.9599974155426,0.6924434304237366,,,,,,,,3.3799946308135986,-0.06996142864227295,121-140
mwm_accdiff,1,123,4,ce,,,0.1,76.5999972820282,0.7183155417442322,74.5199978351593,0.7283234596252441,1.0,77.78000235557556,77.78000235557556,76.67999863624573,0.6871177554130554,,,-2.0799994468688965,0.010007917881011963,121-140
mwm_accdiff,1,123,6,kd,5.0,76.84000134468079,0.1,76.26000046730042,0.7040533423423767,74.40000176429749,0.7659645676612854,,,,,,,,-1.8599987030029297,0.06191122531890869,121-140
mwm_accdiff,1,123,9,kd,3.0,77.46000289916992,0.1,74.18000102043152,0.7909973859786987,75.27999877929688,0.7634738087654114,,,,,,,,1.0999977588653564,-0.027523577213287354,121-140
mwm_accdiff,1,123,2,kd,8.0,76.99999809265137,0.1,75.76000094413757,0.7331933379173279,74.98000264167786,0.7413325905799866,,,,,,,,-0.7799983024597168,0.008139252662658691,121-140
mwm_accdiff,1,124,4,kd,1.0,77.78000235557556,0.1,74.5199978351593,0.7283234596252441,77.34000086784363,0.6783207654953003,,,,,,,,2.820003032684326,-0.05000269412994385,121-140
mwm_accdiff,1,124,5,ce,,,0.1,76.84000134468079,0.696447491645813,72.69999980926514,0.8293034434318542,1.0,77.78000235557556,77.78000235557556,76.45999789237976,0.7140399217605591,,,-4.140001535415649,0.13285595178604126,121-140
mwm_accdiff,1,124,6,kd,3.0,77.46000289916992,0.1,74.40000176429749,0.7659645676612854,75.26000142097473,0.7491862177848816,,,,,,,,0.8599996566772461,-0.01677834987640381,121-140
mwm_accdiff,1,124,9,kd,7.0,76.9599974155426,0.1,75.27999877929688,0.7634738087654114,76.03999972343445,0.7169915437698364,,,,,,,,0.7600009441375732,-0.04648226499557495,121-140
mwm_accdiff,1,124,2,kd,8.0,76.99999809265137,0.1,74.98000264167786,0.7413325905799866,74.22000169754028,0.7757497429847717,,,,,,,,-0.7600009441375732,0.034417152404785156,121-140
mwm_accdiff,1,125,7,ce,,,0.1,76.9599974155426,0.6924434304237366,73.96000027656555,0.7808846831321716,1.0,77.78000235557556,77.78000235557556,76.17999911308289,0.7313891649246216,,,-2.999997138977051,0.08844125270843506,121-140
mwm_accdiff,1,125,2,kd,1.0,77.78000235557556,0.1,74.22000169754028,0.7757497429847717,75.1800000667572,0.7488034963607788,,,,,,,,0.959998369216919,-0.02694624662399292,121-140
mwm_accdiff,1,125,6,kd,4.0,77.34000086784363,0.1,75.26000142097473,0.7491862177848816,75.81999897956848,0.7272915840148926,,,,,,,,0.55999755859375,-0.021894633769989014,121-140
mwm_accdiff,1,125,9,kd,8.0,76.99999809265137,0.1,76.03999972343445,0.7169915437698364,74.14000034332275,0.7891230583190918,,,,,,,,-1.8999993801116943,0.07213151454925537,121-140
mwm_accdiff,1,125,5,kd,3.0,77.46000289916992,0.1,72.69999980926514,0.8293034434318542,76.7799973487854,0.6996399164199829,,,,,,,,4.079997539520264,-0.12966352701187134,121-140
mwm_accdiff,1,126,2,kd,4.0,77.34000086784363,0.1,75.1800000667572,0.7488034963607788,76.30000114440918,0.7267205715179443,,,,,,,,1.1200010776519775,-0.022082924842834473,121-140
mwm_accdiff,1,126,7,kd,1.0,77.78000235557556,0.1,73.96000027656555,0.7808846831321716,76.38000249862671,0.7038282155990601,,,,,,,,2.4200022220611572,-0.07705646753311157,121-140
mwm_accdiff,1,126,9,kd,3.0,77.46000289916992,0.1,74.14000034332275,0.7891230583190918,76.56000256538391,0.6998971700668335,,,,,,,,2.4200022220611572,-0.0892258882522583,121-140
mwm_accdiff,1,126,6,kd,8.0,76.99999809265137,0.1,75.81999897956848,0.7272915840148926,75.94000101089478,0.7201749682426453,,,,,,,,0.12000203132629395,-0.0071166157722473145,121-140
mwm_accdiff,1,126,5,ce,,,0.1,76.7799973487854,0.6996399164199829,74.1599977016449,0.7515203952789307,1.0,77.78000235557556,77.78000235557556,77.12000012397766,0.6733903288841248,,,-2.619999647140503,0.051880478858947754,121-140
mwm_accdiff,1,127,7,ce,,,0.1,76.38000249862671,0.7038282155990601,76.35999917984009,0.7081125378608704,1.0,77.78000235557556,77.78000235557556,76.419997215271,0.7224142551422119,,,-0.020003318786621094,0.004284322261810303,121-140
mwm_accdiff,1,127,9,kd,4.0,77.34000086784363,0.1,76.56000256538391,0.6998971700668335,76.52000188827515,0.7072193026542664,,,,,,,,-0.04000067710876465,0.007322132587432861,121-140
mwm_accdiff,1,127,5,kd,1.0,77.78000235557556,0.1,74.1599977016449,0.7515203952789307,76.56000256538391,0.6946117877960205,,,,,,,,2.4000048637390137,-0.056908607482910156,121-140
mwm_accdiff,1,127,6,kd,3.0,77.46000289916992,0.1,75.94000101089478,0.7201749682426453,75.5400002002716,0.7394036650657654,,,,,,,,-0.40000081062316895,0.019228696823120117,121-140
mwm_accdiff,1,127,2,kd,8.0,76.99999809265137,0.1,76.30000114440918,0.7267205715179443,73.83999824523926,0.8217493891716003,,,,,,,,-2.460002899169922,0.095028817653656,121-140
mwm_accdiff,1,128,7,kd,4.0,77.34000086784363,0.1,76.35999917984009,0.7081125378608704,76.62000060081482,0.7070860862731934,,,,,,,,0.26000142097473145,-0.001026451587677002,121-140
mwm_accdiff,1,128,5,kd,1.0,77.78000235557556,0.1,76.56000256538391,0.6946117877960205,77.02000141143799,0.6870825886726379,,,,,,,,0.45999884605407715,-0.007529199123382568,121-140
mwm_accdiff,1,128,9,ce,,,0.1,76.52000188827515,0.7072193026542664,73.4000027179718,0.7759010195732117,1.0,77.78000235557556,77.78000235557556,75.63999891281128,0.7332128286361694,,,-3.1199991703033447,0.06868171691894531,121-140
mwm_accdiff,1,128,6,kd,3.0,77.46000289916992,0.1,75.5400002002716,0.7394036650657654,74.72000122070312,0.7597960829734802,,,,,,,,-0.8199989795684814,0.020392417907714844,121-140
mwm_accdiff,1,128,2,kd,8.0,76.99999809265137,0.1,73.83999824523926,0.8217493891716003,74.83999729156494,0.7577993869781494,,,,,,,,0.9999990463256836,-0.06395000219345093,121-140
mwm_accdiff,1,129,7,kd,5.0,77.02000141143799,0.1,76.62000060081482,0.7070860862731934,76.48000121116638,0.7119759917259216,,,,,,,,-0.1399993896484375,0.0048899054527282715,121-140
mwm_accdiff,1,129,2,kd,3.0,77.46000289916992,0.1,74.83999729156494,0.7577993869781494,76.57999992370605,0.709465742111206,,,,,,,,1.7400026321411133,-0.04833364486694336,121-140
mwm_accdiff,1,129,6,kd,1.0,77.78000235557556,0.1,74.72000122070312,0.7597960829734802,76.0200023651123,0.7134113907814026,,,,,,,,1.3000011444091797,-0.04638469219207764,121-140
mwm_accdiff,1,129,8,ce,,,0.1,76.99999809265137,0.6868773698806763,76.03999972343445,0.7192187309265137,1.0,77.78000235557556,77.78000235557556,76.94000005722046,0.6880850791931152,,,-0.959998369216919,0.0323413610458374,121-140
mwm_accdiff,1,129,9,kd,4.0,77.34000086784363,0.1,73.4000027179718,0.7759010195732117,76.08000040054321,0.7299574017524719,,,,,,,,2.679997682571411,-0.045943617820739746,121-140
mwm_accdiff,1,130,7,ce,,,0.1,76.48000121116638,0.7119759917259216,75.70000290870667,0.7162052989006042,1.0,77.78000235557556,77.78000235557556,76.98000073432922,0.6841412782669067,,,-0.7799983024597168,0.004229307174682617,121-140
mwm_accdiff,1,130,8,kd,4.0,77.34000086784363,0.1,76.03999972343445,0.7192187309265137,76.35999917984009,0.7158786654472351,,,,,,,,0.31999945640563965,-0.0033400654792785645,121-140
mwm_accdiff,1,130,2,kd,5.0,77.02000141143799,0.1,76.57999992370605,0.709465742111206,74.29999709129333,0.7767228484153748,,,,,,,,-2.2800028324127197,0.0672571063041687,121-140
mwm_accdiff,1,130,6,kd,3.0,77.46000289916992,0.1,76.0200023651123,0.7134113907814026,75.94000101089478,0.7275930047035217,,,,,,,,-0.0800013542175293,0.01418161392211914,121-140
mwm_accdiff,1,130,9,kd,1.0,77.78000235557556,0.1,76.08000040054321,0.7299574017524719,76.21999979019165,0.7147303819656372,,,,,,,,0.1399993896484375,-0.015227019786834717,121-140
mwm_accdiff,1,131,7,kd,4.0,77.34000086784363,0.1,75.70000290870667,0.7162052989006042,76.75999999046326,0.713647186756134,,,,,,,,1.0599970817565918,-0.002558112144470215,121-140
mwm_accdiff,1,131,8,kd,3.0,77.46000289916992,0.1,76.35999917984009,0.7158786654472351,77.10000276565552,0.6902363300323486,,,,,,,,0.7400035858154297,-0.025642335414886475,121-140
mwm_accdiff,1,131,9,ce,,,0.1,76.21999979019165,0.7147303819656372,75.04000067710876,0.7455766797065735,1.0,77.78000235557556,77.78000235557556,76.85999870300293,0.6962966918945312,,,-1.1799991130828857,0.03084629774093628,121-140
mwm_accdiff,1,131,6,kd,1.0,77.78000235557556,0.1,75.94000101089478,0.7275930047035217,76.44000053405762,0.7135244607925415,,,,,,,,0.4999995231628418,-0.014068543910980225,121-140
mwm_accdiff,1,131,2,kd,5.0,77.02000141143799,0.1,74.29999709129333,0.7767228484153748,75.59999823570251,0.7415544390678406,,,,,,,,1.3000011444091797,-0.03516840934753418,121-140
mwm_accdiff,1,132,2,kd,1.0,77.78000235557556,0.1,75.59999823570251,0.7415544390678406,76.16000175476074,0.7145969271659851,,,,,,,,0.5600035190582275,-0.02695751190185547,121-140
mwm_accdiff,1,132,9,kd,3.0,77.46000289916992,0.1,75.04000067710876,0.7455766797065735,77.53999829292297,0.6760175228118896,,,,,,,,2.499997615814209,-0.06955915689468384,121-140
mwm_accdiff,1,132,6,kd,4.0,77.34000086784363,0.1,76.44000053405762,0.7135244607925415,75.44000148773193,0.7377490401268005,,,,,,,,-0.9999990463256836,0.024224579334259033,121-140
mwm_accdiff,1,132,5,ce,,,0.1,77.02000141143799,0.6870825886726379,75.81999897956848,0.7296568155288696,1.0,77.78000235557556,77.78000235557556,77.49999761581421,0.6647831201553345,,,-1.2000024318695068,0.04257422685623169,121-140
mwm_accdiff,1,132,7,kd,8.0,77.10000276565552,0.1,76.75999999046326,0.713647186756134,75.90000033378601,0.7333888411521912,,,,,,,,-0.8599996566772461,0.01974165439605713,121-140
