seed,round,peer,phase,teacher,teacher_pre_acc,counterfactual_teacher,pre_acc,val_acc,delta_acc,val_loss,val_ece,val_conf,train_loss,probe_acc,probe_ce_loss,branch_kd_val_acc,branch_kd_val_loss,pre_loss,delta_loss
0,1,1,kd,2.0,9.759999811649323,,10.14000028371811,9.880000352859497,-0.25999993085861206,2.573049545288086,0.26528445104581055,0.36408448219299316,0.25429600381056466,10.14,2.5799073120117186,,,,
0,2,1,kd,3.0,10.400000214576721,,9.880000352859497,10.400000214576721,0.5199998617172241,2.6963322162628174,0.3184337080392294,0.4224337041378021,0.10670644243955613,11.12,2.6868788513183595,,,2.573049545288086,0.12328267097473145
0,3,1,kd,0.0,9.239999949932098,,10.400000214576721,9.239999949932098,-1.1600002646446228,2.6821694374084473,0.3586949048799763,0.4510948359966278,0.12073657127751244,9.26,2.685010607910156,,,2.6963322162628174,-0.014162778854370117
0,4,1,ce,,,2.0,9.239999949932098,38.280001282691956,29.040001332759857,1.6507601737976074,0.05696637692272421,0.4397663474082947,1.909196071879069,39.3,1.6190330780029296,34.299999475479126,1.7714763879776,2.6821694374084473,-1.0314092636108398
0,5,1,kd,3.0,37.23999857902527,,38.280001282691956,36.959999799728394,-1.320001482963562,1.7595752477645874,0.11890946669594563,0.48850947618484497,0.19670409616099463,39.06,1.7050446746826171,,,1.6507601737976074,0.10881507396697998
0,6,1,kd,0.0,46.219998598098755,,36.959999799728394,43.99999976158142,7.039999961853027,1.6002246141433716,0.09915519372655068,0.5390914082527161,0.27600124954117666,45.28,1.5502458618164063,,,1.7595752477645874,-0.15935063362121582
0,7,1,kd,2.0,37.43999898433685,,43.99999976158142,38.13999891281128,-5.860000848770142,1.8295506238937378,0.15561734867937826,0.5355658531188965,0.1683406316386329,38.9,1.7817749084472656,,,1.6002246141433716,0.2293260097503662
0,8,1,kd,3.0,49.000000953674316,,38.13999891281128,47.29999899864197,9.160000085830688,1.491075038909912,0.06513650956234286,0.5381365418434143,0.258667372502221,46.96,1.4663415618896485,,,1.8295506238937378,-0.3384755849838257
0,9,1,ce,,,0.0,47.29999899864197,55.01999855041504,7.719999551773071,1.2966113090515137,0.07051069316674834,0.6197035908699036,1.3481634311464097,55.74,1.2555391082763672,9.799999743700027,3.417611837387085,1.491075038909912,-0.19446372985839844
0,10,1,kd,2.0,46.00000083446503,,55.01999855041504,46.39999866485596,-8.619999885559082,1.5314569473266602,0.11281540667963964,0.5765005946159363,0.18001404183705647,46.28,1.5090110260009766,,,1.2966113090515137,0.23484563827514648
0,11,1,kd,3.0,38.280001282691956,,46.39999866485596,38.85999917984009,-7.539999485015869,2.196834087371826,0.26056727065466967,0.6485791206359863,0.1621345392730501,38.56,2.1507184143066405,,,1.5314569473266602,0.665377140045166
0,12,1,kd,0.0,49.84000027179718,,38.85999917984009,48.48000109195709,9.620001912117004,1.4701387882232666,0.1273904399446685,0.6116174459457397,0.15940794359842936,49.66,1.4366906951904297,,,2.196834087371826,-0.7266952991485596
0,13,1,kd,2.0,37.299999594688416,,48.48000109195709,37.700000405311584,-10.780000686645508,2.1361477375030518,0.3222017492344903,0.6992018222808838,0.15182472667164273,38.56,2.0743311157226563,,,1.4701387882232666,0.6660089492797852
0,14,1,ce,,,3.0,37.700000405311584,62.27999925613403,24.57999885082245,1.0674761533737183,0.017471824697132047,0.6379398107528687,1.277394306733873,63.0,1.0339715179443358,43.16000044345856,1.7200140953063965,2.1361477375030518,-1.0686715841293335
0,15,1,kd,0.0,57.520002126693726,,62.27999925613403,57.34000205993652,-4.93999719619751,1.2099312543869019,0.09665537168804678,0.6678721308708191,0.2161758082760705,58.3,1.1769486145019532,,,1.0674761533737183,0.1424551010131836
0,16,1,kd,2.0,60.680001974105835,,57.34000205993652,59.119999408721924,1.7799973487854004,1.1702083349227905,0.0720600192377967,0.6618444919586182,0.15905420983102586,60.32,1.1343852447509766,,,1.2099312543869019,-0.03972291946411133
0,17,1,kd,3.0,59.24000144004822,,59.119999408721924,57.920002937316895,-1.1999964714050293,1.2311792373657227,0.0848394724189457,0.6580326557159424,0.1822145154953003,60.02,1.1706096557617187,,,1.1702083349227905,0.06097090244293213
0,18,1,kd,0.0,48.179998993873596,,57.920002937316895,47.940000891685486,-9.980002045631409,1.647903323173523,0.22341846441956303,0.7028184533119202,0.12467414751052856,48.84,1.6125485778808595,,,1.2311792373657227,0.4167240858078003
0,19,1,ce,,,2.0,47.940000891685486,62.08000183105469,14.140000939369202,1.1454073190689087,0.06950496062823802,0.690220296382904,1.1410708052317302,63.2,1.1121651245117188,60.2400004863739,1.1566616296768188,1.647903323173523,-0.5024960041046143
0,20,1,kd,3.0,57.85999894142151,,62.08000183105469,58.139997720718384,-3.9400041103363037,1.2787781953811646,0.11685883867933214,0.6982588768005371,0.19690969244639078,59.06,1.2429682403564453,,,1.1454073190689087,0.13337087631225586
0,21,1,kd,0.0,64.21999931335449,,58.139997720718384,62.99999952316284,4.860001802444458,1.0884569883346558,0.06596493227978484,0.6959649324417114,0.2578957061873542,64.68,1.0385762969970702,,,1.2787781953811646,-0.1903212070465088
0,22,1,kd,2.0,55.720001459121704,,62.99999952316284,54.04000282287598,-8.959996700286865,1.4584342241287231,0.1797340113260115,0.7199549674987793,0.15644481777615019,54.96,1.4260646789550782,,,1.0884569883346558,0.3699772357940674
0,23,1,kd,3.0,65.21999835968018,,54.04000282287598,63.1600022315979,9.119999408721924,1.0953576564788818,0.09332961957733929,0.7246062159538269,0.24564272310468885,65.74,1.0341641082763673,,,1.4584342241287231,-0.3630765676498413
0,24,1,ce,,,0.0,63.1600022315979,67.28000044822693,4.119998216629028,0.9694747924804688,0.04893438506769584,0.7209063768386841,1.0180754404491847,68.8,0.88970888671875,44.87999975681305,1.8187527656555176,1.0953576564788818,-0.12588286399841309
0,25,1,kd,2.0,61.500000953674316,,67.28000044822693,60.2400004863739,-7.039999961853027,1.235312581062317,0.13201974837705271,0.7344197630882263,0.22245604136784872,62.5,1.1787144287109375,,,0.9694747924804688,0.26583778858184814
0,26,1,kd,3.0,55.980002880096436,,60.2400004863739,56.519997119903564,-3.720003366470337,1.447517991065979,0.1675485786521802,0.7327485680580139,0.1545331117020713,57.76,1.40936923828125,,,1.235312581062317,0.2122054100036621
0,27,1,kd,0.0,57.22000002861023,,56.519997119903564,56.80000185966492,0.28000473976135254,1.381940484046936,0.16119827926075683,0.7291982769966125,0.17231223849190605,59.16,1.2830515899658204,,,1.447517991065979,-0.06557750701904297
