cond,seed,round,student,pre_acc,arm,val_acc_change,val_agree_peer_change,val_broken,val_fixed_peer_agree,val_fixed_peer_disagree,val_changed,val_changed_to_peer,val_kl,val_conf_change,val_share_wrong_agree_peer,val_share_wrong_disagree_peer,val_agree_peer_before,val_acc_before,train_acc_change,train_agree_peer_change,train_broken,train_fixed_peer_agree,train_fixed_peer_disagree,train_changed,train_changed_to_peer,train_kl,train_conf_change,train_share_wrong_agree_peer,train_share_wrong_disagree_peer,train_agree_peer_before,train_acc_before,weight_change_backbone,weight_change_head,swap_new_backbone_old_head,swap_old_backbone_new_head
KD-shaped,1,69,7,73.96000027656555,ce,0.1399993896484375,-0.98000168800354,9.000000357627869,2.4399999529123306,6.700000166893005,24.43999946117401,8.659999817609787,0.36998847126960754,0.018601693212985992,9.880000352859497,16.15999937057495,74.94000196456909,73.96000027656555,-0.7399976253509521,-0.43999552726745605,9.300000220537186,2.019999921321869,6.539999693632126,23.340000212192535,8.919999748468399,0.36017122864723206,0.019907448440790176,8.100000023841858,14.820000529289246,76.2399971485138,77.0799994468689,0.3134126343803299,0.24645999272625166,0.3399968147277832,0.3600001335144043
KD-shaped,1,69,7,73.96000027656555,kd,-0.4999995231628418,11.679995059967041,9.120000153779984,0.800000037997961,7.8199997544288635,24.480000138282776,16.24000072479248,0.35930874943733215,0.0020338031463325024,9.880000352859497,16.15999937057495,74.94000196456909,73.96000027656555,-1.5599966049194336,11.28000020980835,9.359999746084213,0.7199999876320362,7.079999893903732,22.82000035047531,15.600000321865082,0.3341853618621826,2.440195021335967e-05,8.100000023841858,14.820000529289246,76.2399971485138,77.0799994468689,0.18606462334611928,0.2351943057302058,-0.5200028419494629,1.2000024318695068
KD-shaped,1,70,7,74.09999966621399,ce,1.8000006675720215,2.060002088546753,9.179999679327011,2.500000037252903,8.479999750852585,26.339998841285706,11.180000007152557,0.5200899243354797,0.011020733043551445,9.640000015497208,16.259999573230743,73.96000027656555,74.09999966621399,1.699995994567871,0.959998369216919,8.699999749660492,2.4800000712275505,7.919999957084656,24.60000067949295,10.080000013113022,0.5153855681419373,0.00880624633282423,8.060000091791153,15.600000321865082,75.80000162124634,76.34000182151794,0.3031372432356198,0.22216727286138951,2.4200022220611572,0.700002908706665
KD-shaped,1,70,7,74.09999966621399,kd,0.8000016212463379,13.620001077651978,8.699999749660492,0.8600000292062759,8.640000224113464,24.33999925851822,17.399999499320984,0.3908658027648926,0.002884157467633486,9.640000015497208,16.259999573230743,73.96000027656555,74.09999966621399,0.7399976253509521,13.220000267028809,8.219999819993973,0.800000037997961,8.160000294446945,23.21999967098236,16.820000112056732,0.3718157112598419,-7.429752440657467e-05,8.060000091791153,15.600000321865082,75.80000162124634,76.34000182151794,0.18230791734541404,0.238743340142327,1.3999998569488525,0.04000067710876465
KD-shaped,1,71,5,74.14000034332275,ce,-0.45999884605407715,-0.7600009441375732,9.359999746084213,2.239999920129776,6.6600002348423,25.099998712539673,9.359999746084213,0.42540064454078674,0.012790868058800697,9.939999878406525,15.919999778270721,76.12000107765198,74.14000034332275,0.43999552726745605,1.660001277923584,8.380000293254852,1.5399999916553497,7.280000299215317,23.03999960422516,9.459999948740005,0.4027206003665924,0.01678363047540188,7.999999821186066,15.119999647140503,76.30000114440918,76.88000202178955,0.31941644941292946,0.2784086352074303,0.019997358322143555,0.09999871253967285
KD-shaped,1,71,5,74.14000034332275,kd,0.18000006675720215,9.060001373291016,8.479999750852585,1.119999960064888,7.540000230073929,22.939999401569366,14.20000046491623,0.3983859419822693,0.047226741909980774,9.939999878406525,15.919999778270721,76.12000107765198,74.14000034332275,0.09999871253967285,8.700001239776611,8.860000222921371,1.1599999852478504,7.800000160932541,23.260000348091125,14.399999380111694,0.4033578336238861,0.045748744159936905,7.999999821186066,15.119999647140503,76.30000114440918,76.88000202178955,0.22407301783525863,0.24794055196131126,1.4800012111663818,-0.23999810218811035
KD-shaped,1,72,5,73.68000149726868,ce,1.3000011444091797,-0.9000003337860107,9.200000017881393,2.6599999517202377,7.840000092983246,26.460000872612,9.4200000166893,0.44420546293258667,-0.009994817897677422,9.719999879598618,16.599999368190765,75.3600001335144,73.68000149726868,0.9000003337860107,-2.2000014781951904,8.540000021457672,2.6000000536441803,6.840000301599503,23.999999463558197,7.980000227689743,0.4202483892440796,-0.008476805873215199,8.60000029206276,14.079999923706055,77.96000242233276,77.319997549057,0.3098609175051834,0.23155180112954823,1.2799978256225586,0.7799983024597168
KD-shaped,1,72,5,73.68000149726868,kd,1.5799999237060547,10.979998111724854,8.240000158548355,1.2199999764561653,8.60000029206276,24.51999932527542,16.019999980926514,0.43297505378723145,0.011153788305819035,9.719999879598618,16.599999368190765,75.3600001335144,73.68000149726868,0.3800034523010254,8.379995822906494,8.320000022649765,1.1599999852478504,7.540000230073929,22.31999933719635,13.63999992609024,0.398250937461853,0.008866160176694393,8.60000029206276,14.079999923706055,77.96000242233276,77.319997549057,0.22450768299205046,0.24916747055367042,2.279996871948242,-0.2400040626525879
KD-shaped,1,73,3,74.22000169754028,ce,-3.100001811981201,-7.45999813079834,11.460000276565552,2.879999950528145,5.480000004172325,26.14000141620636,6.419999897480011,0.3872501850128174,-0.00012471637455746531,10.279999673366547,15.50000011920929,77.17999815940857,74.22000169754028,-3.320002555847168,-6.300002336502075,11.43999993801117,2.500000037252903,5.620000138878822,25.920000672340393,7.06000030040741,0.39199668169021606,0.0010077131446450949,8.68000015616417,15.279999375343323,77.16000080108643,76.03999972343445,0.419703776199088,0.3076857427536032,-3.040003776550293,0.7399976253509521
KD-shaped,1,73,3,74.22000169754028,kd,-2.060002088546753,5.3600013256073,9.019999951124191,1.059999968856573,5.900000035762787,22.339999675750732,12.319999933242798,0.3534260392189026,0.02579561434686184,10.279999673366547,15.50000011920929,77.17999815940857,74.22000169754028,-1.9999980926513672,4.739999771118164,9.099999815225601,0.9600000455975533,6.1400000005960464,21.899999678134918,11.559999734163284,0.34922564029693604,0.024159155786037445,8.68000015616417,15.279999375343323,77.16000080108643,76.03999972343445,0.30431368682924714,0.28897627781214025,-0.6200015544891357,-1.100003719329834
KD-shaped,1,74,9,73.64000082015991,ce,-1.3400018215179443,-3.4600019454956055,9.839999675750732,2.3600000888109207,6.1400000005960464,24.84000027179718,8.079999685287476,0.3649730086326599,-0.022516660392284393,10.300000011920929,16.06000065803528,76.52000188827515,73.64000082015991,0.20000338554382324,-3.07999849319458,8.659999817609787,2.500000037252903,6.360000371932983,23.70000034570694,7.440000027418137,0.3457908034324646,-0.02612704411149025,8.900000154972076,16.359999775886536,76.80000066757202,74.73999857902527,0.42488536941677585,0.30339559932867055,-1.3000011444091797,-0.2200007438659668
KD-shaped,1,74,9,73.64000082015991,kd,-0.0599980354309082,8.840000629425049,8.68000015616417,0.9200000204145908,7.699999958276749,23.999999463558197,14.519999921321869,0.37294501066207886,-0.0042181904427707195,10.300000011920929,16.06000065803528,76.52000188827515,73.64000082015991,1.2000024318695068,9.859997034072876,8.100000023841858,0.9600000455975533,8.340000361204147,23.659999668598175,15.219999849796295,0.3693401515483856,-0.003862575627863407,8.900000154972076,16.359999775886536,76.80000066757202,74.73999857902527,0.28864458866351533,0.25018420717982,0.6399989128112793,-0.26000142097473145
KD-shaped,1,75,3,73.50000143051147,ce,-1.53999924659729,-2.8599977493286133,9.539999812841415,2.119999937713146,5.880000069737434,24.400000274181366,7.739999890327454,0.3849913477897644,0.008365178480744362,10.100000351667404,16.4000004529953,76.17999911308289,73.50000143051147,-0.40000081062316895,-2.4599969387054443,8.43999981880188,1.9999999552965164,6.040000170469284,22.439999878406525,7.460000365972519,0.3610003888607025,0.005682813934981823,8.659999817609787,15.899999439716339,76.5999972820282,75.44000148773193,0.3711256110973508,0.28138959589417284,-1.780003309249878,0.40000081062316895
KD-shaped,1,75,3,73.50000143051147,kd,-0.700002908706665,8.600002527236938,8.699999749660492,0.8799999952316284,7.119999825954437,23.29999953508377,14.28000032901764,0.40437665581703186,0.02244034968316555,10.100000351667404,16.4000004529953,76.17999911308289,73.50000143051147,-1.3999998569488525,8.600002527236938,8.739999681711197,0.5200000014156103,6.81999996304512,22.020000219345093,13.439999520778656,0.406299352645874,0.021356573328375816,8.659999817609787,15.899999439716339,76.5999972820282,75.44000148773193,0.26346079587000176,0.2778583549124385,0.45999884605407715,-0.2400040626525879
KD-shaped,1,76,2,74.27999973297119,ce,-0.2200007438659668,-3.5800039768218994,9.440000355243683,2.800000086426735,6.419999897480011,24.619999527931213,7.500000298023224,0.3807322084903717,-0.01165697816759348,10.379999876022339,15.34000039100647,77.20000147819519,74.27999973297119,0.1600027084350586,-1.4400005340576172,9.040000289678574,2.2199999541044235,6.97999969124794,24.01999980211258,8.420000225305557,0.3752463757991791,-0.00679852906614542,8.739999681711197,15.199999511241913,77.17999815940857,76.05999708175659,0.3357374510488087,0.2973124720324748,-0.1999974250793457,0.5800008773803711
KD-shaped,1,76,2,74.27999973297119,kd,-1.0200023651123047,7.919996976852417,8.51999968290329,1.0200000368058681,6.480000168085098,22.059999406337738,13.300000131130219,0.37683355808258057,0.026604391634464264,10.379999876022339,15.34000039100647,77.20000147819519,74.27999973297119,-1.0399997234344482,8.560001850128174,8.76000002026558,0.7199999876320362,7.000000029802322,22.139999270439148,13.680000603199005,0.3890458047389984,0.022291770204901695,8.739999681711197,15.199999511241913,77.17999815940857,76.05999708175659,0.23979003096907522,0.2745497919729241,0.7200002670288086,-0.55999755859375
KD-shaped,1,77,8,73.36000204086304,ce,0.5199968814849854,-8.319997787475586,8.560000360012054,4.100000113248825,4.9800001084804535,24.76000040769577,6.120000034570694,0.401257187128067,-0.03602499142289162,14.540000259876251,12.09999993443489,82.45999813079834,73.36000204086304,0.679999589920044,-7.2200000286102295,8.160000294446945,3.5599999129772186,5.2799999713897705,23.100000619888306,5.719999969005585,0.38684844970703125,-0.032814014703035355,12.34000027179718,12.09999993443489,82.77999758720398,75.55999755859375,0.3465140876459549,0.2967852950136193,-0.8000016212463379,0.7799983024597168
KD-shaped,1,77,8,73.36000204086304,kd,-1.6000032424926758,0.5400002002716064,7.680000364780426,1.2000000104308128,4.879999905824661,18.860000371932983,8.299999684095383,0.2637057900428772,-0.014868333004415035,14.540000259876251,12.09999993443489,82.45999813079834,73.36000204086304,-1.6599953174591064,0.28000473976135254,7.540000230073929,1.3799999840557575,4.500000178813934,18.619999289512634,8.060000091791153,0.26244157552719116,-0.011985529214143753,12.34000027179718,12.09999993443489,82.77999758720398,75.55999755859375,0.21235680960424702,0.1577229287332192,-1.3200044631958008,0.839996337890625
KD-shaped,1,78,6,71.5399980545044,ce,2.6800036430358887,4.460000991821289,9.640000015497208,2.0600000396370888,10.260000079870224,28.880000114440918,13.680000603199005,0.5270943641662598,0.006548433098942041,8.43999981880188,20.020000636577606,71.75999879837036,71.5399980545044,3.2800018787384033,3.7199974060058594,8.340000361204147,2.319999970495701,9.300000220537186,26.199999451637268,12.139999866485596,0.5130318403244019,0.005578204523772001,7.699999958276749,17.800000309944153,74.00000095367432,74.50000047683716,0.3429923364804818,0.28174242894054413,2.9600024223327637,0.5800008773803711
KD-shaped,1,78,6,71.5399980545044,kd,3.140002489089966,12.779998779296875,9.160000085830688,1.3199999928474426,10.980000346899033,28.960001468658447,18.81999969482422,0.5492644309997559,0.03914909064769745,8.43999981880188,20.020000636577606,71.75999879837036,71.5399980545044,2.1399974822998047,10.61999797821045,9.000000357627869,1.2600000016391277,9.880000352859497,26.519998908042908,16.500000655651093,0.52834153175354,0.03407619893550873,7.699999958276749,17.800000309944153,74.00000095367432,74.50000047683716,0.22303897129802702,0.2398264434199231,3.020000457763672,0.42000412940979004
KD-shaped,1,79,6,74.22000169754028,ce,0.3399968147277832,-1.8800020217895508,9.019999951124191,2.500000037252903,6.859999895095825,24.25999939441681,8.619999885559082,0.39978036284446716,0.011503818444907665,9.920000284910202,15.860000252723694,76.21999979019165,74.22000169754028,0.0,-1.940000057220459,8.659999817609787,2.6200000196695328,6.040000170469284,22.48000055551529,7.699999958276749,0.3732234835624695,0.009805914014577866,8.320000022649765,13.899999856948853,77.71999835968018,77.78000235557556,0.31864620875722177,0.22368376070999013,-0.18000006675720215,-0.1399993896484375
KD-shaped,1,79,6,74.22000169754028,kd,1.7399966716766357,9.619998931884766,7.4799999594688416,1.119999960064888,8.100000023841858,22.64000028371811,14.380000531673431,0.41032275557518005,0.033409226685762405,9.920000284910202,15.860000252723694,76.21999979019165,74.22000169754028,0.0599980354309082,8.160001039505005,8.160000294446945,1.1599999852478504,7.06000030040741,21.60000056028366,13.439999520778656,0.3901430070400238,0.030642937868833542,8.320000022649765,13.899999856948853,77.71999835968018,77.78000235557556,0.22158599592552738,0.23072130932484283,2.499997615814209,-0.20000338554382324
KD-shaped,1,80,3,74.29999709129333,ce,0.20000338554382324,-1.8800020217895508,9.319999814033508,2.6200000196695328,6.89999982714653,25.24000108242035,8.83999988436699,0.42799320816993713,0.004142391961067915,9.939999878406525,15.760000050067902,76.66000127792358,74.29999709129333,1.0999977588653564,-0.2200007438659668,8.399999886751175,2.280000038444996,7.2200000286102295,23.62000048160553,9.059999883174896,0.3943347632884979,0.009073996916413307,8.380000293254852,15.240000188350677,76.84000134468079,76.38000249862671,0.33440273083244787,0.2886729760913317,0.5200028419494629,-0.1399993896484375
KD-shaped,1,80,3,74.29999709129333,kd,-1.639997959136963,7.519996166229248,9.539999812841415,1.3000000268220901,6.599999964237213,23.899999260902405,14.059999585151672,0.37299400568008423,0.00412167189642787,9.939999878406525,15.760000050067902,76.66000127792358,74.29999709129333,-1.660001277923584,8.459997177124023,9.160000085830688,0.7000000216066837,6.800000369548798,21.9200000166893,13.519999384880066,0.3544071912765503,0.009083674289286137,8.380000293254852,15.240000188350677,76.84000134468079,76.38000249862671,0.23753258336899968,0.25639308301728436,-0.0599980354309082,-0.5399942398071289
KD-shaped,1,81,4,74.32000041007996,ce,-2.039998769760132,-2.4800002574920654,11.540000140666962,2.4399999529123306,7.06000030040741,28.33999991416931,9.539999812841415,0.5140795707702637,-0.04319193214178085,8.980000019073486,16.699999570846558,74.44000244140625,74.32000041007996,-2.2599995136260986,-2.8400003910064697,11.760000139474869,2.3000000044703484,7.199999690055847,27.36000120639801,9.239999949932098,0.5026593804359436,-0.04361993446946144,7.980000227689743,15.240000188350677,75.90000033378601,76.7799973487854,0.37398726596035314,0.30141999960055266,-0.9000003337860107,1.1600017547607422
KD-shaped,1,81,4,74.32000041007996,kd,-0.279998779296875,10.319995880126953,9.459999948740005,0.800000037997961,8.380000293254852,25.200000405311584,15.760000050067902,0.43780985474586487,0.001407176605425775,8.980000019073486,16.699999570846558,74.44000244140625,74.32000041007996,-0.5999982357025146,9.74000096321106,9.780000150203705,0.7600000128149986,8.420000225305557,24.27999973297119,15.34000039100647,0.4141162037849426,-0.003044517245143652,7.980000227689743,15.240000188350677,75.90000033378601,76.7799973487854,0.25826201076611327,0.25721710486542704,-0.12000203132629395,0.4400014877319336
KD-shaped,1,82,9,74.50000047683716,ce,0.15999674797058105,-11.640000343322754,9.200000017881393,5.339999869465828,4.019999876618385,24.660000205039978,5.040000006556511,0.3998631238937378,-0.018750905990600586,16.940000653266907,8.560000360012054,87.44000196456909,74.50000047683716,1.4200031757354736,-10.780000686645508,8.03999975323677,5.299999937415123,4.1600000113248825,23.019999265670776,4.399999976158142,0.3852059245109558,-0.015173663385212421,15.060000121593475,8.720000088214874,87.81999945640564,76.21999979019165,0.35637901203116445,0.27330824646036583,0.12000203132629395,1.3999998569488525
KD-shaped,1,82,9,74.50000047683716,kd,-0.45999884605407715,-1.1200010776519775,5.099999904632568,1.7400000244379044,2.8999999165534973,13.519999384880066,5.44000007212162,0.13904336094856262,-0.014914087019860744,16.940000653266907,8.560000360012054,87.44000196456909,74.50000047683716,-0.4400014877319336,-1.3799965381622314,4.839999973773956,1.5399999916553497,2.8599999845027924,13.040000200271606,5.119999870657921,0.13192981481552124,-0.01159099955111742,15.060000121593475,8.720000088214874,87.81999945640564,76.21999979019165,0.18759735286743764,0.10891997766931588,-0.6200015544891357,0.1399993896484375
KD-shaped,1,83,6,74.55999851226807,ce,1.9800007343292236,-0.23999810218811035,7.680000364780426,2.500000037252903,7.159999758005142,22.920000553131104,8.720000088214874,0.4451221823692322,0.02646460197865963,8.959999680519104,16.48000031709671,74.3399977684021,74.55999851226807,0.8599996566772461,-1.3399958610534668,8.43999981880188,2.4399999529123306,6.859999895095825,22.859999537467957,8.03999975323677,0.4259830713272095,0.027079695835709572,7.620000094175339,14.599999785423279,75.77999830245972,77.78000235557556,0.2999788353027228,0.22285120186261131,2.160000801086426,-0.3600001335144043
KD-shaped,1,83,6,74.55999851226807,kd,0.06000399589538574,10.580003261566162,10.05999967455864,0.9800000116229057,9.139999747276306,26.159998774528503,16.459999978542328,0.48235180974006653,0.022034110501408577,8.959999680519104,16.48000031709671,74.3399977684021,74.55999851226807,-1.5600025653839111,10.159999132156372,10.339999943971634,0.800000037997961,7.980000227689743,24.160000681877136,15.379999577999115,0.48344776034355164,0.021065352484583855,7.620000094175339,14.599999785423279,75.77999830245972,77.78000235557556,0.21403783294913278,0.24137839216652107,0.8400022983551025,-0.4400014877319336
KD-shaped,1,84,9,74.65999722480774,ce,-0.3399968147277832,-0.959998369216919,9.619999676942825,1.979999989271164,7.299999892711639,24.76000040769577,9.099999815225601,0.43692588806152344,0.005376402288675308,8.820000290870667,16.519999504089355,74.90000128746033,74.65999722480774,0.3999948501586914,-0.279998779296875,8.139999955892563,1.9200000911951065,6.6200003027915955,21.81999981403351,8.179999887943268,0.3936695456504822,0.007055358961224556,7.2599999606609344,15.09999930858612,76.09999775886536,77.64000296592712,0.33297256483848714,0.238069795136395,0.04000067710876465,1.380002498626709
KD-shaped,1,84,9,74.65999722480774,kd,-0.1199960708618164,10.659998655319214,9.380000084638596,0.839999970048666,8.420000225305557,24.940000474452972,15.81999957561493,0.48069560527801514,0.02630159631371498,8.820000290870667,16.519999504089355,74.90000128746033,74.65999722480774,-0.6000041961669922,10.680001974105835,9.380000084638596,0.6599999964237213,8.12000036239624,23.45999926328659,15.399999916553497,0.4514201283454895,0.023862089961767197,7.2599999606609344,15.09999930858612,76.09999775886536,77.64000296592712,0.2706493866737556,0.25341483634797307,-0.21999478340148926,1.0000050067901611
KD-shaped,1,85,8,75.05999803543091,ce,-2.120000123977661,0.5600035190582275,9.839999675750732,1.5399999916553497,6.179999932646751,24.079999327659607,9.399999678134918,0.35030418634414673,-0.03388185426592827,8.940000087022781,15.999999642372131,75.73999762535095,75.05999803543091,-0.8199989795684814,-0.2400040626525879,8.860000222921371,1.4999999664723873,6.539999693632126,22.040000557899475,8.179999887943268,0.3350590467453003,-0.029618648812174797,7.580000162124634,15.219999849796295,76.48000121116638,77.20000147819519,0.35845348472359806,0.28679604235705963,-3.6799967288970947,0.0
KD-shaped,1,85,8,75.05999803543091,kd,-3.1599998474121094,8.079999685287476,11.559999734163284,0.9600000455975533,7.440000027418137,26.919999718666077,15.520000457763672,0.5012947916984558,0.028302112594246864,8.940000087022781,15.999999642372131,75.73999762535095,75.05999803543091,-2.9399991035461426,8.20000171661377,11.020000278949738,0.7199999876320362,7.360000163316727,25.139999389648438,14.779999852180481,0.4933052659034729,0.027794256806373596,7.580000162124634,15.219999849796295,76.48000121116638,77.20000147819519,0.2935937796119476,0.26795401712267675,-1.940000057220459,-0.07999539375305176
KD-shaped,1,86,4,75.31999945640564,ce,1.4999985694885254,1.8999993801116943,7.280000299215317,1.8200000748038292,6.960000097751617,21.899999678134918,9.319999814033508,0.36171168088912964,-0.009122339077293873,8.959999680519104,15.719999372959137,75.98000168800354,75.31999945640564,1.1600017547607422,2.3599982261657715,7.2200000286102295,1.360000018030405,7.020000368356705,20.29999941587448,9.059999883174896,0.34300532937049866,-0.012406012043356895,7.299999892711639,15.479999780654907,75.72000026702881,77.21999883651733,0.33541515589824883,0.2803047465661005,1.8599987030029297,0.9199976921081543
KD-shaped,1,86,4,75.31999945640564,kd,-0.8400022983551025,10.100001096725464,9.319999814033508,0.8200000040233135,7.660000026226044,24.09999966621399,15.160000324249268,0.4478870630264282,0.01106544490903616,8.959999680519104,15.719999372959137,75.98000168800354,75.31999945640564,-0.4199981689453125,10.439997911453247,9.120000153779984,0.6000000052154064,8.100000023841858,22.95999974012375,14.920000731945038,0.4248656630516052,0.00551204988732934,7.299999892711639,15.479999780654907,75.72000026702881,77.21999883651733,0.2551965540904515,0.24724077681782372,-0.4999995231628418,0.4400014877319336
KD-shaped,1,87,3,75.5400002002716,ce,-2.340000867843628,-1.819998025894165,11.620000004768372,2.4800000712275505,6.800000369548798,27.820000052452087,10.239999741315842,0.4413554072380066,-0.029051050543785095,9.719999879598618,14.740000665187836,77.52000093460083,75.5400002002716,-0.959998369216919,-1.8800020217895508,10.260000079870224,2.800000086426735,6.499999761581421,25.87999999523163,9.520000219345093,0.4290069341659546,-0.025113506242632866,8.820000290870667,13.860000669956207,78.50000262260437,77.319997549057,0.337509123628662,0.27420519758919065,-1.380002498626709,0.6399989128112793
KD-shaped,1,87,3,75.5400002002716,kd,0.1399993896484375,10.100001096725464,8.100000023841858,0.9800000116229057,7.2599999606609344,22.200000286102295,14.579999446868896,0.3231048285961151,-0.004297343548387289,9.719999879598618,14.740000665187836,77.52000093460083,75.5400002002716,0.48000216484069824,10.279995203018188,7.660000026226044,0.9200000204145908,7.2200000286102295,20.980000495910645,14.399999380111694,0.30539244413375854,-0.006163234822452068,8.820000290870667,13.860000669956207,78.50000262260437,77.319997549057,0.21149357404245892,0.2250086611516875,1.080000400543213,0.31999945640563965
KD-shaped,1,88,7,75.90000033378601,ce,0.31999945640563965,1.0999977588653564,8.340000361204147,1.899999938905239,6.759999692440033,22.139999270439148,9.220000356435776,0.3662615716457367,0.006112638860940933,8.76000002026558,15.34000039100647,76.08000040054321,75.90000033378601,1.260000467300415,1.940000057220459,7.199999690055847,1.4999999664723873,6.960000097751617,20.46000063419342,9.000000357627869,0.34608832001686096,0.008269483223557472,7.779999822378159,14.180000126361847,77.17999815940857,78.03999781608582,0.29148309719592097,0.2230706524203923,-0.12000203132629395,0.4999995231628418
KD-shaped,1,88,7,75.90000033378601,kd,0.4999995231628418,10.579997301101685,9.239999949932098,1.2799999676644802,8.460000157356262,24.740000069141388,15.860000252723694,0.40529772639274597,0.012918873690068722,8.76000002026558,15.34000039100647,76.08000040054321,75.90000033378601,0.31999945640563965,10.820001363754272,8.579999953508377,1.080000028014183,7.8199997544288635,22.82000035047531,15.320000052452087,0.3863034248352051,0.013528522104024887,7.779999822378159,14.180000126361847,77.17999815940857,78.03999781608582,0.19848754491008808,0.22471827323780477,1.0200023651123047,0.7200002670288086
KD-shaped,1,89,7,76.21999979019165,ce,-5.159997940063477,-6.58000111579895,14.460000395774841,2.8599999845027924,6.440000236034393,30.68000078201294,9.099999815225601,0.5164292454719543,-0.013039245270192623,9.459999948740005,14.319999516010284,77.17999815940857,76.21999979019165,-5.2799999713897705,-7.239997386932373,13.63999992609024,2.5599999353289604,5.799999833106995,27.75999903678894,7.100000232458115,0.4687197208404541,-0.014338318258523941,8.320000022649765,12.380000203847885,79.11999821662903,79.29999828338623,0.2822144697389882,0.22299850901176177,-1.639997959136963,-0.5199968814849854
KD-shaped,1,89,7,76.21999979019165,kd,-0.1399993896484375,10.540002584457397,8.340000361204147,0.8999999612569809,7.299999892711639,21.639999747276306,14.620000123977661,0.32989373803138733,0.008634531870484352,9.459999948740005,14.319999516010284,77.17999815940857,76.21999979019165,-1.1799991130828857,9.640002250671387,8.659999817609787,0.9399999864399433,6.539999693632126,20.559999346733093,13.840000331401825,0.3016209900379181,0.004813022445887327,8.320000022649765,12.380000203847885,79.11999821662903,79.29999828338623,0.19772279328638698,0.23606200311207534,0.37999749183654785,-0.6600022315979004
KD-shaped,1,90,8,75.99999904632568,ce,-1.4999985694885254,-12.200003862380981,9.640000015497208,4.540000110864639,3.5999998450279236,23.759999871253967,4.21999990940094,0.41348886489868164,0.01491500437259674,15.600000321865082,8.399999886751175,87.44000196456909,75.99999904632568,-1.139998435974121,-11.799997091293335,9.440000355243683,5.079999938607216,3.2200001180171967,22.95999974012375,4.1200000792741776,0.4138575792312622,0.020885160192847252,14.139999449253082,7.419999688863754,87.99999952316284,78.43999862670898,0.3361305090454107,0.2693992719388975,-1.8000006675720215,0.3600001335144043
KD-shaped,1,90,8,75.99999904632568,kd,-1.1999964714050293,-0.12000203132629395,5.200000107288361,1.339999958872795,2.6599999517202377,12.999999523162842,5.75999990105629,0.11411526054143906,-0.0032838841434568167,15.600000321865082,8.399999886751175,87.44000196456909,75.99999904632568,-1.3999998569488525,0.020003318786621094,5.51999993622303,1.339999958872795,2.7799999341368675,12.73999959230423,5.700000002980232,0.11213800311088562,0.0013598185032606125,14.139999449253082,7.419999688863754,87.99999952316284,78.43999862670898,0.16076906258358156,0.10855161327569095,-0.9400010108947754,0.4400014877319336
KD-shaped,1,91,3,75.26000142097473,ce,0.9999990463256836,-7.739996910095215,7.460000365972519,4.259999841451645,4.1999999433755875,21.220000088214874,5.2400000393390656,0.32035064697265625,-0.016424672678112984,14.820000529289246,9.920000284910202,85.69999933242798,75.26000142097473,1.1799991130828857,-7.9200029373168945,6.859999895095825,4.439999908208847,3.5999998450279236,19.280000030994415,4.4599998742341995,0.2994278073310852,-0.013744932599365711,14.04000073671341,7.5199998915195465,87.84000277519226,78.43999862670898,0.34378367833237405,0.2795971814496724,0.0,0.6200015544891357
KD-shaped,1,91,3,75.26000142097473,kd,0.45999884605407715,2.3000001907348633,4.899999871850014,1.3799999840557575,3.9799999445676804,13.95999938249588,7.460000365972519,0.12202576547861099,-0.028471896424889565,14.820000529289246,9.920000284910202,85.69999933242798,75.26000142097473,-0.679999589920044,1.2199997901916504,4.859999939799309,1.4999999664723873,2.67999991774559,11.900000274181366,5.999999865889549,0.11668135970830917,-0.026255404576659203,14.04000073671341,7.5199998915195465,87.84000277519226,78.43999862670898,0.178259730829843,0.12727171268451748,0.7399976253509521,0.4799962043762207
KD-shaped,1,92,5,76.2399971485138,ce,-0.679999589920044,-9.939998388290405,8.460000157356262,4.600000008940697,3.1800001859664917,21.35999947786331,4.21999990940094,0.3286682963371277,-0.0112302890047431,15.199999511241913,8.560000360012054,87.15999722480774,76.2399971485138,0.4999995231628418,-10.32000184059143,7.379999756813049,5.059999972581863,2.8200000524520874,19.699999690055847,3.620000183582306,0.3154868185520172,-0.0076048593036830425,15.09999930858612,6.560000032186508,89.44000005722046,78.33999991416931,0.3192834414789275,0.25723202406602863,-1.5799999237060547,0.5200028419494629
KD-shaped,1,92,5,76.2399971485138,kd,-0.9799957275390625,0.6200015544891357,5.380000174045563,1.2799999676644802,3.1199999153614044,13.459999859333038,6.340000033378601,0.12150409072637558,0.0009569951216690242,15.199999511241913,8.560000360012054,87.15999722480774,76.2399971485138,-1.5600025653839111,0.0800013542175293,5.160000175237656,1.2000000104308128,2.4000000208616257,11.540000140666962,5.2400000393390656,0.10301557928323746,0.002485811710357666,15.09999930858612,6.560000032186508,89.44000005722046,78.33999991416931,0.15645309844234978,0.10370698747573645,-1.3799965381622314,0.06000399589538574
KD-shaped,1,93,8,75.95999836921692,ce,-0.8799970149993896,-0.3800034523010254,10.199999809265137,2.280000038444996,7.039999961853027,25.87999999523163,10.159999877214432,0.43832001090049744,-0.005973537918180227,9.319999814033508,14.720000326633453,77.20000147819519,75.95999836921692,-0.1600027084350586,-0.18000006675720215,9.059999883174896,2.0999999716877937,6.800000369548798,23.999999463558197,9.4200000166893,0.42134472727775574,-0.012797283940017223,8.879999816417694,13.819999992847443,78.60000133514404,77.30000019073486,0.33615757295416326,0.26614058679019037,-1.4999985694885254,0.45999884605407715
