mode,teacher,seed,epoch,phase,lr,val_acc,delta_acc,val_loss,probe_ce_loss,branch_kd_val_acc,pre_acc,phase1_epochs
interleaved,ce_e100,2,65,ce,0.1,83.09999704360962,2.959996461868286,0.5249532461166382,0.3409621437072754,81.45999908447266,80.14000058174133,50
interleaved,ce_e100,2,66,kd,0.1,80.19999861717224,-2.899998426437378,0.777060329914093,0.5255092681884765,,83.09999704360962,50
interleaved,ce_e100,2,67,kd,0.1,80.58000206947327,0.3800034523010254,0.7605875134468079,0.5314187690734863,,80.19999861717224,50
interleaved,ce_e100,2,68,kd,0.1,81.22000098228455,0.6399989128112793,0.7606879472732544,0.49742755126953125,,80.58000206947327,50
interleaved,ce_e100,2,69,kd,0.1,79.54000234603882,-1.6799986362457275,0.823448896408081,0.5658374282836914,,81.22000098228455,50
interleaved,ce_e100,2,70,ce,0.1,82.70000219345093,3.1599998474121094,0.5317027568817139,0.34745629577636716,81.19999766349792,79.54000234603882,50
interleaved,ce_e100,2,71,kd,0.1,80.59999942779541,-2.1000027656555176,0.794205367565155,0.5237722114562988,,82.70000219345093,50
interleaved,ce_e100,2,72,kd,0.1,81.67999982833862,1.080000400543213,0.7187732458114624,0.47811239013671875,,80.59999942779541,50
interleaved,ce_e100,2,73,kd,0.1,79.14000153541565,-2.5399982929229736,0.8631998896598816,0.6013414367675781,,81.67999982833862,50
interleaved,ce_e100,2,74,kd,0.1,80.44000267982483,1.3000011444091797,0.777702808380127,0.5087632690429688,,79.14000153541565,50
interleaved,ce_e100,2,75,ce,0.1,82.6799988746643,2.2399961948394775,0.5189194083213806,0.3491109977722168,81.9599986076355,80.44000267982483,50
interleaved,ce_e100,2,76,kd,0.1,80.98000288009644,-1.699995994567871,0.7207992076873779,0.4656926918029785,,82.6799988746643,50
interleaved,ce_e100,2,77,kd,0.1,81.13999962806702,0.15999674797058105,0.7541970014572144,0.5249103225708008,,80.98000288009644,50
interleaved,ce_e100,2,78,kd,0.1,79.42000031471252,-1.7199993133544922,0.8361238241195679,0.534124040222168,,81.13999962806702,50
interleaved,ce_e100,2,79,kd,0.1,81.99999928474426,2.5799989700317383,0.6950808167457581,0.4419760383605957,,79.42000031471252,50
interleaved,ce_e100,2,80,ce,0.1,82.71999955177307,0.7200002670288086,0.5260605216026306,0.3380696434020996,79.46000099182129,81.99999928474426,50
interleaved,ce_e100,3,1,kd,0.1,43.32000017166138,34.2799998819828,2.115241289138794,2.0509822021484374,,9.040000289678574,50
interleaved,ce_e100,3,2,kd,0.1,51.63999795913696,8.319997787475586,1.8662846088409424,1.7994918090820313,,43.32000017166138,50
interleaved,ce_e100,3,3,kd,0.1,60.64000129699707,9.000003337860107,1.4907515048980713,1.4715811004638673,,51.63999795913696,50
interleaved,ce_e100,3,4,kd,0.1,64.84000086784363,4.199999570846558,1.347509741783142,1.2762370239257812,,60.64000129699707,50
interleaved,ce_e100,3,5,ce,0.1,70.1799988746643,5.339998006820679,0.8673019409179688,0.8048465118408203,65.97999930381775,64.84000086784363,50
interleaved,ce_e100,3,6,kd,0.1,69.40000057220459,-0.7799983024597168,1.2601169347763062,1.1334677856445312,,70.1799988746643,50
interleaved,ce_e100,3,7,kd,0.1,68.54000091552734,-0.8599996566772461,1.303122878074646,1.1459639282226564,,69.40000057220459,50
interleaved,ce_e100,3,8,kd,0.1,72.61999845504761,4.079997539520264,1.0830847024917603,0.9420274246215821,,68.54000091552734,50
interleaved,ce_e100,3,9,kd,0.1,71.21999859809875,-1.3999998569488525,1.121881365776062,0.9414155685424804,,72.61999845504761,50
interleaved,ce_e100,3,10,ce,0.1,76.84000134468079,5.620002746582031,0.6689726114273071,0.5743899429321289,74.95999932289124,71.21999859809875,50
interleaved,ce_e100,3,11,kd,0.1,73.43999743461609,-3.4000039100646973,1.0877854824066162,0.8978416122436523,,76.84000134468079,50
interleaved,ce_e100,3,12,kd,0.1,75.23999810218811,1.8000006675720215,1.0044385194778442,0.8546694274902343,,73.43999743461609,50
interleaved,ce_e100,3,13,kd,0.1,76.98000073432922,1.7400026321411133,0.9200000762939453,0.7754976196289063,,75.23999810218811,50
interleaved,ce_e100,3,14,kd,0.1,75.6600022315979,-1.3199985027313232,0.9787190556526184,0.7945140686035156,,76.98000073432922,50
interleaved,ce_e100,3,15,ce,0.1,79.22000288963318,3.5600006580352783,0.6090661287307739,0.4998369781494141,77.5600016117096,75.6600022315979,50
interleaved,ce_e100,3,16,kd,0.1,75.77999830245972,-3.440004587173462,1.059577465057373,0.8571451461791992,,79.22000288963318,50
interleaved,ce_e100,3,17,kd,0.1,77.93999910354614,2.160000801086426,0.8372042775154114,0.6523590606689453,,75.77999830245972,50
interleaved,ce_e100,3,18,kd,0.1,77.42000222206116,-0.5199968814849854,0.8921891450881958,0.6907236907958985,,77.93999910354614,50
interleaved,ce_e100,3,19,kd,0.1,77.53999829292297,0.1199960708618164,0.9176181554794312,0.7220931762695313,,77.42000222206116,50
interleaved,ce_e100,3,20,ce,0.1,78.79999876022339,1.260000467300415,0.6160246133804321,0.49620982360839844,78.47999930381775,77.53999829292297,50
interleaved,ce_e100,3,21,kd,0.1,77.17999815940857,-1.6200006008148193,0.9936516880989075,0.7517255310058594,,78.79999876022339,50
interleaved,ce_e100,3,22,kd,0.1,78.4600019454956,1.2800037860870361,0.8305397629737854,0.6335677017211914,,77.17999815940857,50
interleaved,ce_e100,3,23,kd,0.1,79.11999821662903,0.6599962711334229,0.8179535865783691,0.6220260696411133,,78.4600019454956,50
interleaved,ce_e100,3,24,kd,0.1,78.1000018119812,-1.0199964046478271,0.8837049007415771,0.6529308258056641,,79.11999821662903,50
interleaved,ce_e100,3,25,ce,0.1,81.67999982833862,3.579998016357422,0.5514082312583923,0.39993860931396485,80.0000011920929,78.1000018119812,50
interleaved,ce_e100,3,26,kd,0.1,78.43999862670898,-3.2400012016296387,0.8627646565437317,0.6331492858886719,,81.67999982833862,50
interleaved,ce_e100,3,27,kd,0.1,79.04000282287598,0.6000041961669922,0.8359377980232239,0.6246895858764648,,78.43999862670898,50
interleaved,ce_e100,3,28,kd,0.1,77.7999997138977,-1.2400031089782715,0.9081878066062927,0.7025903839111328,,79.04000282287598,50
interleaved,ce_e100,3,29,kd,0.1,80.41999936103821,2.619999647140503,0.7581633925437927,0.5345905075073242,,77.7999997138977,50
interleaved,ce_e100,3,30,ce,0.1,80.14000058174133,-0.279998779296875,0.5767294764518738,0.40929060516357424,79.19999957084656,80.41999936103821,50
interleaved,ce_e100,3,31,kd,0.1,77.38000154495239,-2.7599990367889404,0.8872213959693909,0.6688678344726563,,80.14000058174133,50
interleaved,ce_e100,3,32,kd,0.1,78.75999808311462,1.3799965381622314,0.8183027505874634,0.6145490219116211,,77.38000154495239,50
interleaved,ce_e100,3,33,kd,0.1,78.11999917030334,-0.6399989128112793,0.8962122201919556,0.6833136016845703,,78.75999808311462,50
interleaved,ce_e100,3,34,kd,0.1,78.50000262260437,0.3800034523010254,0.8906235098838806,0.694405696105957,,78.11999917030334,50
interleaved,ce_e100,3,35,ce,0.1,81.05999827384949,2.559995651245117,0.5651360154151917,0.38712970657348633,80.37999868392944,78.50000262260437,50
interleaved,ce_e100,3,36,kd,0.1,79.50000166893005,-1.5599966049194336,0.8490329384803772,0.5697296989440918,,81.05999827384949,50
interleaved,ce_e100,3,37,kd,0.1,78.33999991416931,-1.1600017547607422,0.8908476829528809,0.6378051727294922,,79.50000166893005,50
interleaved,ce_e100,3,38,kd,0.1,78.53999733924866,0.1999974250793457,0.8639691472053528,0.6470169403076171,,78.33999991416931,50
interleaved,ce_e100,3,39,kd,0.1,79.68000173568726,1.1400043964385986,0.8095864057540894,0.546583528137207,,78.53999733924866,50
interleaved,ce_e100,3,40,ce,0.1,82.38000273704529,2.7000010013580322,0.5264662504196167,0.3524598373413086,79.8200011253357,79.68000173568726,50
interleaved,ce_e100,3,41,kd,0.1,78.11999917030334,-4.260003566741943,0.8936300873756409,0.662296076965332,,82.38000273704529,50
interleaved,ce_e100,3,42,kd,0.1,80.98000288009644,2.860003709793091,0.7590088844299316,0.5116610504150391,,78.11999917030334,50
interleaved,ce_e100,3,43,kd,0.1,78.32000255584717,-2.6600003242492676,0.8752894401550293,0.6252059936523438,,80.98000288009644,50
interleaved,ce_e100,3,44,kd,0.1,81.73999786376953,3.4199953079223633,0.6937529444694519,0.4932129348754883,,78.32000255584717,50
interleaved,ce_e100,3,45,ce,0.1,82.70000219345093,0.9600043296813965,0.5410803556442261,0.3635078643798828,79.93999719619751,81.73999786376953,50
interleaved,ce_e100,3,46,kd,0.1,80.0000011920929,-2.7000010013580322,0.772181510925293,0.5488854629516602,,82.70000219345093,50
interleaved,ce_e100,3,47,kd,0.1,79.5799970626831,-0.42000412940979004,0.7980421185493469,0.5616877105712891,,80.0000011920929,50
interleaved,ce_e100,3,48,kd,0.1,80.86000084877014,1.2800037860870361,0.7355763912200928,0.482205184173584,,79.5799970626831,50
interleaved,ce_e100,3,49,kd,0.1,80.51999807357788,-0.34000277519226074,0.7747373580932617,0.526400732421875,,80.86000084877014,50
interleaved,ce_e100,3,50,ce,0.1,81.85999989509583,1.3400018215179443,0.5520935654640198,0.3775591575622559,80.73999881744385,80.51999807357788,50
interleaved,ce_e100,3,51,kd,0.1,81.30000233650208,-0.55999755859375,0.7199118733406067,0.46515293731689455,,81.85999989509583,50
interleaved,ce_e100,3,52,kd,0.1,80.68000078201294,-0.6200015544891357,0.7745569944381714,0.543009538269043,,81.30000233650208,50
interleaved,ce_e100,3,53,kd,0.1,79.75999712944031,-0.9200036525726318,0.8047940135002136,0.5561647735595703,,80.68000078201294,50
interleaved,ce_e100,3,54,kd,0.1,81.19999766349792,1.4400005340576172,0.7334648370742798,0.4983328903198242,,79.75999712944031,50
interleaved,ce_e100,3,55,ce,0.1,82.66000151634216,1.4600038528442383,0.5285175442695618,0.344948413848877,78.15999984741211,81.19999766349792,50
interleaved,ce_e100,3,56,kd,0.1,79.32000160217285,-3.3399999141693115,0.8250564336776733,0.5906151947021484,,82.66000151634216,50
interleaved,ce_e100,3,57,kd,0.1,80.46000003814697,1.139998435974121,0.7598231434822083,0.5225869995117187,,79.32000160217285,50
interleaved,ce_e100,3,58,kd,0.1,80.91999888420105,0.45999884605407715,0.7139938473701477,0.4672061813354492,,80.46000003814697,50
interleaved,ce_e100,3,59,kd,0.1,81.81999921798706,0.9000003337860107,0.6992751359939575,0.49719072189331054,,80.91999888420105,50
interleaved,ce_e100,3,60,ce,0.1,82.9800009727478,1.1600017547607422,0.5299707651138306,0.34745463333129883,80.87999820709229,81.81999921798706,50
interleaved,ce_e100,3,61,kd,0.1,81.76000118255615,-1.2199997901916504,0.7291374802589417,0.49797249450683595,,82.9800009727478,50
interleaved,ce_e100,3,62,kd,0.1,81.19999766349792,-0.5600035190582275,0.7578366994857788,0.5224842407226562,,81.76000118255615,50
interleaved,ce_e100,3,63,kd,0.1,79.61999773979187,-1.5799999237060547,0.7587923407554626,0.5113401885986328,,81.19999766349792,50
interleaved,ce_e100,3,64,kd,0.1,80.76000213623047,1.1400043964385986,0.7583897709846497,0.5108915908813476,,79.61999773979187,50
interleaved,ce_e100,3,65,ce,0.1,82.85999894142151,2.09999680519104,0.5377308130264282,0.35895616607666014,81.27999901771545,80.76000213623047,50
interleaved,ce_e100,3,66,kd,0.1,79.60000038146973,-3.2599985599517822,0.8358466029167175,0.5801610595703125,,82.85999894142151,50
interleaved,ce_e100,3,67,kd,0.1,77.67999768257141,-1.9200026988983154,0.8982580304145813,0.6337545150756836,,79.60000038146973,50
interleaved,ce_e100,3,68,kd,0.1,81.63999915122986,3.9600014686584473,0.7187525033950806,0.4495329040527344,,77.67999768257141,50
interleaved,ce_e100,3,69,kd,0.1,81.44000172615051,-0.1999974250793457,0.7202961444854736,0.45757350006103514,,81.63999915122986,50
interleaved,ce_e100,3,70,ce,0.1,83.07999968528748,1.639997959136963,0.5172077417373657,0.3358755035400391,79.339998960495,81.44000172615051,50
interleaved,ce_e100,3,71,kd,0.1,79.19999957084656,-3.880000114440918,0.8528950214385986,0.5747321563720703,,83.07999968528748,50
interleaved,ce_e100,3,72,kd,0.1,80.14000058174133,0.9400010108947754,0.7676985263824463,0.49577604141235354,,79.19999957084656,50
interleaved,ce_e100,3,73,kd,0.1,81.45999908447266,1.3199985027313232,0.7381763458251953,0.49434161834716794,,80.14000058174133,50
interleaved,ce_e100,3,74,kd,0.1,79.8200011253357,-1.639997959136963,0.8392150402069092,0.5763407012939453,,81.45999908447266,50
interleaved,ce_e100,3,75,ce,0.1,82.70000219345093,2.8800010681152344,0.5325841903686523,0.3376338150024414,80.1800012588501,79.8200011253357,50
interleaved,ce_e100,3,76,kd,0.1,80.86000084877014,-1.8400013446807861,0.723380446434021,0.47628446044921874,,82.70000219345093,50
interleaved,ce_e100,3,77,kd,0.1,80.98000288009644,0.12000203132629395,0.7352441549301147,0.4925441268920898,,80.86000084877014,50
interleaved,ce_e100,3,78,kd,0.1,80.19999861717224,-0.7800042629241943,0.7875161170959473,0.544310304260254,,80.98000288009644,50
interleaved,ce_e100,3,79,kd,0.1,80.68000078201294,0.48000216484069824,0.73216712474823,0.45620796585083007,,80.19999861717224,50
interleaved,ce_e100,3,80,ce,0.1,83.20000171661377,2.52000093460083,0.5162277221679688,0.32232518310546876,81.37999773025513,80.68000078201294,50
interleaved,ce_e100,4,1,kd,0.1,33.320000767707825,23.840000480413437,4.1250176429748535,4.102115966796875,,9.480000287294388,50
interleaved,ce_e100,4,2,kd,0.1,47.15999960899353,13.839998841285706,1.932815432548523,1.9389097412109375,,33.320000767707825,50
interleaved,ce_e100,4,3,kd,0.1,49.39999878406525,2.2399991750717163,2.099350690841675,2.0288274963378905,,47.15999960899353,50
interleaved,ce_e100,4,4,kd,0.1,60.839998722076416,11.43999993801117,1.7390021085739136,1.6384201110839844,,49.39999878406525,50
interleaved,ce_e100,4,5,ce,0.1,66.86000227928162,6.0200035572052,0.9531759023666382,0.8970050231933594,66.32000207901001,60.839998722076416,50
interleaved,ce_e100,4,6,kd,0.1,67.36000180244446,0.4999995231628418,1.2974879741668701,1.226719073486328,,66.86000227928162,50
interleaved,ce_e100,4,7,kd,0.1,66.87999963760376,-0.48000216484069824,1.4107154607772827,1.311549822998047,,67.36000180244446,50
interleaved,ce_e100,4,8,kd,0.1,69.84000205993652,2.9600024223327637,1.203953504562378,1.0167383819580078,,66.87999963760376,50
interleaved,ce_e100,4,9,kd,0.1,70.59999704360962,0.7599949836730957,1.3105744123458862,1.1381054779052735,,69.84000205993652,50
interleaved,ce_e100,4,10,ce,0.1,74.68000054359436,4.080003499984741,0.7395527958869934,0.6355211700439453,73.2200026512146,70.59999704360962,50
interleaved,ce_e100,4,11,kd,0.1,72.24000096321106,-2.439999580383301,1.1464184522628784,0.9781286743164063,,74.68000054359436,50
interleaved,ce_e100,4,12,kd,0.1,73.50000143051147,1.260000467300415,1.06055748462677,0.9092859344482422,,72.24000096321106,50
interleaved,ce_e100,4,13,kd,0.1,74.98000264167786,1.4800012111663818,1.0154844522476196,0.8429251693725586,,73.50000143051147,50
interleaved,ce_e100,4,14,kd,0.1,72.93999791145325,-2.0400047302246094,1.1427565813064575,0.9226101348876953,,74.98000264167786,50
interleaved,ce_e100,4,15,ce,0.1,78.20000052452087,5.260002613067627,0.6463032960891724,0.5243963470458984,74.98000264167786,72.93999791145325,50
interleaved,ce_e100,4,16,kd,0.1,75.45999884605408,-2.740001678466797,0.9719166159629822,0.8110187774658203,,78.20000052452087,50
interleaved,ce_e100,4,17,kd,0.1,75.88000297546387,0.42000412940979004,0.975135862827301,0.8175653350830078,,75.45999884605408,50
interleaved,ce_e100,4,18,kd,0.1,76.62000060081482,0.7399976253509521,0.9439536929130554,0.7560919219970703,,75.88000297546387,50
interleaved,ce_e100,4,19,kd,0.1,76.99999809265137,0.37999749183654785,0.9202525615692139,0.7347888366699219,,76.62000060081482,50
interleaved,ce_e100,4,20,ce,0.1,79.68000173568726,2.6800036430358887,0.623271107673645,0.47591868133544923,76.74000263214111,76.99999809265137,50
interleaved,ce_e100,4,21,kd,0.1,74.86000061035156,-4.820001125335693,1.0783957242965698,0.8841495193481446,,79.68000173568726,50
interleaved,ce_e100,4,22,kd,0.1,78.33999991416931,3.479999303817749,0.8532752990722656,0.6711479705810547,,74.86000061035156,50
interleaved,ce_e100,4,23,kd,0.1,77.48000025749207,-0.8599996566772461,0.9146939516067505,0.7093148559570313,,78.33999991416931,50
interleaved,ce_e100,4,24,kd,0.1,77.66000032424927,0.18000006675720215,0.9062072038650513,0.7121991226196289,,77.48000025749207,50
interleaved,ce_e100,4,25,ce,0.1,79.8200011253357,2.160000801086426,0.6130287051200867,0.46366385879516603,78.02000045776367,77.66000032424927,50
interleaved,ce_e100,4,26,kd,0.1,78.33999991416931,-1.4800012111663818,0.8276427984237671,0.6697073760986328,,79.8200011253357,50
interleaved,ce_e100,4,27,kd,0.1,77.06000208854675,-1.2799978256225586,0.9543207883834839,0.7185429794311523,,78.33999991416931,50
interleaved,ce_e100,4,28,kd,0.1,76.98000073432922,-0.0800013542175293,0.8702424764633179,0.6904036804199218,,77.06000208854675,50
interleaved,ce_e100,4,29,kd,0.1,79.339998960495,2.3599982261657715,0.8076751232147217,0.5970566482543945,,76.98000073432922,50
interleaved,ce_e100,4,30,ce,0.1,81.00000023841858,1.660001277923584,0.5650802850723267,0.42715180435180666,79.37999963760376,79.339998960495,50
interleaved,ce_e100,4,31,kd,0.1,76.85999870300293,-4.140001535415649,0.9667539000511169,0.7426167282104492,,81.00000023841858,50
interleaved,ce_e100,4,32,kd,0.1,78.74000072479248,1.8800020217895508,0.8168255090713501,0.601927326965332,,76.85999870300293,50
interleaved,ce_e100,4,33,kd,0.1,78.70000004768372,-0.04000067710876465,0.8069868683815002,0.5877170944213868,,78.74000072479248,50
interleaved,ce_e100,4,34,kd,0.1,80.04000186920166,1.3400018215179443,0.7417138814926147,0.5455040405273438,,78.70000004768372,50
interleaved,ce_e100,4,35,ce,0.1,81.80000185966492,1.7599999904632568,0.5441747307777405,0.39763987503051756,78.51999998092651,80.04000186920166,50
interleaved,ce_e100,4,36,kd,0.1,80.44000267982483,-1.359999179840088,0.7698562741279602,0.558695034790039,,81.80000185966492,50
interleaved,ce_e100,4,37,kd,0.1,78.89999747276306,-1.5400052070617676,0.8031091094017029,0.6174554107666016,,80.44000267982483,50
interleaved,ce_e100,4,38,kd,0.1,80.04000186920166,1.1400043964385986,0.7810264825820923,0.5918577087402344,,78.89999747276306,50
interleaved,ce_e100,4,39,kd,0.1,78.2800018787384,-1.7599999904632568,0.8716884851455688,0.647228205871582,,80.04000186920166,50
interleaved,ce_e100,4,40,ce,0.1,81.26000165939331,2.9799997806549072,0.562667191028595,0.40736818466186525,80.01999855041504,78.2800018787384,50
interleaved,ce_e100,4,41,kd,0.1,78.47999930381775,-2.7800023555755615,0.8272032141685486,0.6687638198852539,,81.26000165939331,50
interleaved,ce_e100,4,42,kd,0.1,80.80000281333923,2.3200035095214844,0.7460924983024597,0.5291231246948243,,78.47999930381775,50
interleaved,ce_e100,4,43,kd,0.1,78.25999855995178,-2.540004253387451,0.8901830911636353,0.6498332717895507,,80.80000281333923,50
interleaved,ce_e100,4,44,kd,0.1,79.32000160217285,1.0600030422210693,0.8140986561775208,0.5525570335388184,,78.25999855995178,50
interleaved,ce_e100,4,45,ce,0.1,82.260000705719,2.9399991035461426,0.538973867893219,0.3664110466003418,79.83999848365784,79.32000160217285,50
interleaved,ce_e100,4,46,kd,0.1,80.22000193595886,-2.039998769760132,0.7691572308540344,0.5526952392578125,,82.260000705719,50
interleaved,ce_e100,4,47,kd,0.1,79.8200011253357,-0.40000081062316895,0.7546471953392029,0.5313660049438477,,80.22000193595886,50
interleaved,ce_e100,4,48,kd,0.1,78.74000072479248,-1.080000400543213,0.8398157954216003,0.5900522872924805,,79.8200011253357,50
interleaved,ce_e100,4,49,kd,0.1,81.45999908447266,2.719998359680176,0.7317449450492859,0.5228369720458984,,78.74000072479248,50
interleaved,ce_e100,4,50,ce,0.1,82.6799988746643,1.2199997901916504,0.5270923972129822,0.35501009750366214,81.12000226974487,81.45999908447266,50
interleaved,ce_e100,4,51,kd,0.1,80.04000186920166,-2.6399970054626465,0.8308084011077881,0.576322282409668,,82.6799988746643,50
interleaved,ce_e100,4,52,kd,0.1,78.79999876022339,-1.2400031089782715,0.8173097372055054,0.5925231430053711,,80.04000186920166,50
interleaved,ce_e100,4,53,kd,0.1,79.47999835014343,0.679999589920044,0.8631759881973267,0.6142209182739258,,78.79999876022339,50
interleaved,ce_e100,4,54,kd,0.1,79.55999970436096,0.0800013542175293,0.8124603629112244,0.6139056076049805,,79.47999835014343,50
interleaved,ce_e100,4,55,ce,0.1,81.76000118255615,2.2000014781951904,0.5600128769874573,0.3564455436706543,79.60000038146973,79.55999970436096,50
interleaved,ce_e100,4,56,kd,0.1,75.08000135421753,-6.679999828338623,1.0703588724136353,0.8512950393676758,,81.76000118255615,50
interleaved,ce_e100,4,57,kd,0.1,79.68000173568726,4.600000381469727,0.792267918586731,0.5545793930053711,,75.08000135421753,50
interleaved,ce_e100,4,58,kd,0.1,79.97999787330627,0.29999613761901855,0.8006160855293274,0.5522528244018554,,79.68000173568726,50
interleaved,ce_e100,4,59,kd,0.1,79.01999950408936,-0.959998369216919,0.8897637724876404,0.6390326400756836,,79.97999787330627,50
interleaved,ce_e100,4,60,ce,0.1,82.71999955177307,3.700000047683716,0.5256605744361877,0.35513454971313474,78.50000262260437,79.01999950408936,50
interleaved,ce_e100,4,61,kd,0.1,80.41999936103821,-2.3000001907348633,0.773391842842102,0.5426370483398437,,82.71999955177307,50
interleaved,ce_e100,4,62,kd,0.1,79.28000092506409,-1.139998435974121,0.7943052053451538,0.5449008560180664,,80.41999936103821,50
interleaved,ce_e100,4,63,kd,0.1,79.19999957084656,-0.0800013542175293,0.8480048775672913,0.5653256454467773,,79.28000092506409,50
interleaved,ce_e100,4,64,kd,0.1,79.29999828338623,0.09999871253967285,0.8723081350326538,0.5936674621582031,,79.19999957084656,50
interleaved,ce_e100,4,65,ce,0.1,82.34000205993652,3.040003776550293,0.5483275055885315,0.3534191680908203,80.69999814033508,79.29999828338623,50
interleaved,ce_e100,4,66,kd,0.1,77.67999768257141,-4.660004377365112,0.9052824378013611,0.6264104690551758,,82.34000205993652,50
interleaved,ce_e100,4,67,kd,0.1,79.14000153541565,1.4600038528442383,0.8261833190917969,0.5624835083007812,,77.67999768257141,50
interleaved,ce_e100,4,68,kd,0.1,81.09999895095825,1.9599974155426025,0.7735499143600464,0.5229901176452637,,79.14000153541565,50
interleaved,ce_e100,4,69,kd,0.1,80.22000193595886,-0.8799970149993896,0.7921380400657654,0.5476083648681641,,81.09999895095825,50
interleaved,ce_e100,4,70,ce,0.1,82.56000280380249,2.340000867843628,0.5433291792869568,0.3710607818603516,81.22000098228455,80.22000193595886,50
interleaved,ce_e100,4,71,kd,0.1,79.32000160217285,-3.2400012016296387,0.876643180847168,0.6078580718994141,,82.56000280380249,50
interleaved,ce_e100,4,72,kd,0.1,80.9000015258789,1.5799999237060547,0.7874490022659302,0.5064953857421876,,79.32000160217285,50
interleaved,ce_e100,4,73,kd,0.1,80.04000186920166,-0.8599996566772461,0.769140362739563,0.5011798522949219,,80.9000015258789,50
interleaved,ce_e100,4,74,kd,0.1,81.04000091552734,0.9999990463256836,0.7410492897033691,0.4762154769897461,,80.04000186920166,50
interleaved,ce_e100,4,75,ce,0.1,81.41999840736389,0.37999749183654785,0.553992509841919,0.36438236694335935,80.33999800682068,81.04000091552734,50
interleaved,ce_e100,4,76,kd,0.1,79.00000214576721,-2.4199962615966797,0.8728414177894592,0.58764970703125,,81.41999840736389,50
interleaved,ce_e100,4,77,kd,0.1,80.26000261306763,1.260000467300415,0.7979851365089417,0.5094168716430664,,79.00000214576721,50
interleaved,ce_e100,4,78,kd,0.1,80.95999956130981,0.6999969482421875,0.7254344820976257,0.4895484359741211,,80.26000261306763,50
interleaved,ce_e100,4,79,kd,0.1,80.5400013923645,-0.4199981689453125,0.7833120226860046,0.48855390701293944,,80.95999956130981,50
interleaved,ce_e100,4,80,ce,0.1,82.77999758720398,2.2399961948394775,0.5468891859054565,0.3579802444458008,80.0599992275238,80.5400013923645,50
interleaved,kd_g1,0,1,kd,0.1,40.97999930381775,30.419999361038208,2.279970407485962,2.1929154296875,,10.559999942779541,50
interleaved,kd_g1,0,2,kd,0.1,52.480000257492065,11.500000953674316,1.9921826124191284,1.9019791046142578,,40.97999930381775,50
interleaved,kd_g1,0,3,kd,0.1,58.45999717712402,5.979996919631958,1.9127291440963745,1.9697742553710937,,52.480000257492065,50
interleaved,kd_g1,0,4,kd,0.1,61.37999892234802,2.920001745223999,1.7731854915618896,1.6638113311767577,,58.45999717712402,50
interleaved,kd_g1,0,5,ce,0.1,69.49999928474426,8.12000036239624,0.9139848351478577,0.8660284500122071,70.56000232696533,61.37999892234802,50
interleaved,kd_g1,0,6,kd,0.1,68.77999901771545,-0.7200002670288086,1.5786346197128296,1.5115895111083983,,69.49999928474426,50
interleaved,kd_g1,0,7,kd,0.1,69.41999793052673,0.6399989128112793,1.3310587406158447,1.2276783508300781,,68.77999901771545,50
interleaved,kd_g1,0,8,kd,0.1,70.49999833106995,1.080000400543213,1.21737802028656,1.083083447265625,,69.41999793052673,50
interleaved,kd_g1,0,9,kd,0.1,74.1599977016449,3.659999370574951,1.0310779809951782,0.8658427795410156,,70.49999833106995,50
interleaved,kd_g1,0,10,ce,0.1,76.2399971485138,2.0799994468688965,0.6992534399032593,0.6160287826538086,75.19999742507935,74.1599977016449,50
interleaved,kd_g1,0,11,kd,0.1,75.4800021648407,-0.7599949836730957,0.9738684296607971,0.8334688613891602,,76.2399971485138,50
interleaved,kd_g1,0,12,kd,0.1,76.7799973487854,1.2999951839447021,0.9036464095115662,0.7563755859375,,75.4800021648407,50
interleaved,kd_g1,0,13,kd,0.1,75.91999769210815,-0.8599996566772461,0.9807970523834229,0.8078861953735351,,76.7799973487854,50
interleaved,kd_g1,0,14,kd,0.1,76.74000263214111,0.820004940032959,0.9253312349319458,0.7413151092529296,,75.91999769210815,50
interleaved,kd_g1,0,15,ce,0.1,79.18000221252441,2.439999580383301,0.631823718547821,0.5230202407836914,78.06000113487244,76.74000263214111,50
interleaved,kd_g1,0,16,kd,0.1,75.81999897956848,-3.3600032329559326,0.9469859600067139,0.7856380126953125,,79.18000221252441,50
interleaved,kd_g1,0,17,kd,0.1,76.74000263214111,0.9200036525726318,0.9506546854972839,0.740598095703125,,75.81999897956848,50
interleaved,kd_g1,0,18,kd,0.1,76.66000127792358,-0.0800013542175293,0.9457545876502991,0.7535589599609375,,76.74000263214111,50
interleaved,kd_g1,0,19,kd,0.1,77.20000147819519,0.5400002002716064,0.918670117855072,0.7175426330566407,,76.66000127792358,50
interleaved,kd_g1,0,20,ce,0.1,79.8799991607666,2.679997682571411,0.59839928150177,0.486348095703125,76.84000134468079,77.20000147819519,50
interleaved,kd_g1,0,21,kd,0.1,78.39999794960022,-1.4800012111663818,0.8669989109039307,0.6938871658325195,,79.8799991607666,50
interleaved,kd_g1,0,22,kd,0.1,77.28000283241272,-1.1199951171875,0.8828933835029602,0.7028038345336914,,78.39999794960022,50
interleaved,kd_g1,0,23,kd,0.1,78.35999727249146,1.0799944400787354,0.8383470773696899,0.6627556030273437,,77.28000283241272,50
interleaved,kd_g1,0,24,kd,0.1,79.14000153541565,0.7800042629241943,0.8415166139602661,0.6092612747192383,,78.35999727249146,50
interleaved,kd_g1,0,25,ce,0.1,80.46000003814697,1.3199985027313232,0.5874688029289246,0.4568027328491211,78.74000072479248,79.14000153541565,50
