mode,teacher,seed,epoch,phase,lr,val_acc,delta_acc,val_loss,probe_ce_loss,branch_kd_val_acc,pre_acc,d_CE,d_KD,CE_minus_KD,pre_bin
interleaved,kd_g1,2,60,ce,0.1,82.30000138282776,1.6400039196014404,0.5329602360725403,0.3911607376098633,80.37999868392944,80.65999746322632,1.6400039196014404,-0.279998779296875,1.9200026988983154,"(80.0, 82.5]"
interleaved,kd_g1,2,65,ce,0.1,82.38000273704529,1.7200052738189697,0.5296382308006287,0.37939963455200193,80.3600013256073,80.65999746322632,1.7200052738189697,-0.29999613761901855,2.0200014114379883,"(80.0, 82.5]"
interleaved,kd_g1,2,70,ce,0.1,81.01999759674072,-0.3600001335144043,0.567953884601593,0.41778172607421876,81.51999711990356,81.37999773025513,-0.3600001335144043,0.1399993896484375,-0.4999995231628418,"(80.0, 82.5]"
interleaved,kd_g1,2,75,ce,0.1,81.26000165939331,0.4999995231628418,0.5548473596572876,0.4002408889770508,81.91999793052673,80.76000213623047,0.4999995231628418,1.1599957942962646,-0.6599962711334229,"(80.0, 82.5]"
interleaved,kd_g1,2,80,ce,0.1,81.72000050544739,0.3800034523010254,0.5360099077224731,0.3812195411682129,81.66000247001648,81.33999705314636,0.3800034523010254,0.3200054168701172,0.0599980354309082,"(80.0, 82.5]"
interleaved,kd_g1,3,5,ce,0.1,72.35999703407288,5.219995975494385,0.8140192031860352,0.7359798538208008,65.89999794960022,67.14000105857849,5.219995975494385,-1.2400031089782715,6.459999084472656,"(65.0, 70.0]"
interleaved,kd_g1,3,10,ce,0.1,78.2800018787384,2.2800028324127197,0.6630029082298279,0.5634833099365234,76.31999850273132,75.99999904632568,2.2800028324127197,0.31999945640563965,1.96000337600708,"(75.0, 77.5]"
interleaved,kd_g1,3,15,ce,0.1,78.92000079154968,2.1799981594085693,0.6208457350730896,0.5096421997070313,78.82000207901001,76.74000263214111,2.1799981594085693,2.0799994468688965,0.09999871253967285,"(75.0, 77.5]"
interleaved,kd_g1,3,20,ce,0.1,78.61999869346619,-0.8000016212463379,0.6306734085083008,0.5088769088745118,78.60000133514404,79.42000031471252,-0.8000016212463379,-0.8199989795684814,0.019997358322143555,"(77.5, 80.0]"
interleaved,kd_g1,3,25,ce,0.1,80.37999868392944,1.3999998569488525,0.5923088192939758,0.44253437042236327,79.61999773979187,78.97999882698059,1.3999998569488525,0.6399989128112793,0.7600009441375732,"(77.5, 80.0]"
interleaved,kd_g1,3,30,ce,0.1,80.59999942779541,1.260000467300415,0.5616524815559387,0.4355493453979492,78.53999733924866,79.339998960495,1.260000467300415,-0.8000016212463379,2.060002088546753,"(77.5, 80.0]"
interleaved,kd_g1,3,35,ce,0.1,80.83999752998352,0.07999539375305176,0.5779541730880737,0.43719804458618167,77.920001745224,80.76000213623047,0.07999539375305176,-2.8400003910064697,2.9199957847595215,"(80.0, 82.5]"
interleaved,kd_g1,3,40,ce,0.1,81.13999962806702,2.799999713897705,0.5736225247383118,0.41032605590820315,80.5400013923645,78.33999991416931,2.799999713897705,2.2000014781951904,0.5999982357025146,"(77.5, 80.0]"
interleaved,kd_g1,3,45,ce,0.1,81.27999901771545,1.8999993801116943,0.5639250874519348,0.418917537689209,80.3600013256073,79.37999963760376,1.8999993801116943,0.98000168800354,0.9199976921081543,"(77.5, 80.0]"
interleaved,kd_g1,3,50,ce,0.1,81.19999766349792,2.9799997806549072,0.5685646533966064,0.41453687286376956,79.19999957084656,78.21999788284302,2.9799997806549072,0.98000168800354,1.9999980926513672,"(77.5, 80.0]"
interleaved,kd_g1,3,55,ce,0.1,81.23999834060669,0.0,0.5541595816612244,0.4004211212158203,79.72000241279602,81.23999834060669,0.0,-1.519995927810669,1.519995927810669,"(80.0, 82.5]"
interleaved,kd_g1,3,60,ce,0.1,82.22000002861023,1.380002498626709,0.5375173687934875,0.386225,80.27999997138977,80.83999752998352,1.380002498626709,-0.55999755859375,1.940000057220459,"(80.0, 82.5]"
interleaved,kd_g1,3,65,ce,0.1,81.80000185966492,0.5400002002716064,0.5492958426475525,0.40809418487548826,81.08000159263611,81.26000165939331,0.5400002002716064,-0.18000006675720215,0.7200002670288086,"(80.0, 82.5]"
interleaved,kd_g1,3,70,ce,0.1,81.37999773025513,-0.26000142097473145,0.5732704997062683,0.41423141326904295,79.22000288963318,81.63999915122986,-0.26000142097473145,-2.4199962615966797,2.1599948406219482,"(80.0, 82.5]"
interleaved,kd_g1,3,75,ce,0.1,82.12000131607056,1.7400026321411133,0.553620457649231,0.38357534637451174,80.58000206947327,80.37999868392944,1.7400026321411133,0.20000338554382324,1.53999924659729,"(80.0, 82.5]"
interleaved,kd_g1,3,80,ce,0.1,81.55999779701233,1.239997148513794,0.5746587514877319,0.41398483657836915,81.9599986076355,80.32000064849854,1.239997148513794,1.639997959136963,-0.40000081062316895,"(80.0, 82.5]"
interleaved,kd_g1,4,5,ce,0.1,69.8199987411499,3.979998826980591,0.8801484107971191,0.7945452239990234,68.58000159263611,65.83999991416931,3.979998826980591,2.740001678466797,1.239997148513794,"(65.0, 70.0]"
interleaved,kd_g1,4,10,ce,0.1,76.44000053405762,2.499997615814209,0.6882701516151428,0.5861237182617187,75.62000155448914,73.94000291824341,2.499997615814209,1.6799986362457275,0.8199989795684814,"(72.5, 75.0]"
interleaved,kd_g1,4,15,ce,0.1,78.88000011444092,4.040002822875977,0.6150737404823303,0.4980525650024414,76.66000127792358,74.83999729156494,4.040002822875977,1.8200039863586426,2.219998836517334,"(72.5, 75.0]"
interleaved,kd_g1,4,20,ce,0.1,80.0599992275238,2.799999713897705,0.5979964137077332,0.4630616798400879,76.419997215271,77.2599995136261,2.799999713897705,-0.8400022983551025,3.6400020122528076,"(75.0, 77.5]"
interleaved,kd_g1,4,25,ce,0.1,80.94000220298767,2.540004253387451,0.5743079781532288,0.4549847366333008,77.97999978065491,78.39999794960022,2.540004253387451,-0.4199981689453125,2.9600024223327637,"(77.5, 80.0]"
interleaved,kd_g1,4,30,ce,0.1,80.0599992275238,1.53999924659729,0.5931136608123779,0.4534439514160156,80.239999294281,78.51999998092651,1.53999924659729,1.7199993133544922,-0.18000006675720215,"(77.5, 80.0]"
interleaved,kd_g1,4,35,ce,0.1,81.80000185966492,2.0799994468688965,0.5341742634773254,0.3896618843078613,80.41999936103821,79.72000241279602,2.0799994468688965,0.6999969482421875,1.380002498626709,"(77.5, 80.0]"
interleaved,kd_g1,4,40,ce,0.1,81.36000037193298,1.1799991130828857,0.5619226694107056,0.4225395835876465,80.55999875068665,80.1800012588501,1.1799991130828857,0.37999749183654785,0.8000016212463379,"(80.0, 82.5]"
interleaved,kd_g1,4,45,ce,0.1,81.91999793052673,0.7599949836730957,0.5561095476150513,0.3976488929748535,78.78000140190125,81.16000294685364,0.7599949836730957,-2.3800015449523926,3.1399965286254883,"(80.0, 82.5]"
interleaved,kd_g1,4,50,ce,0.1,81.63999915122986,2.2000014781951904,0.562648594379425,0.4212161911010742,80.5400013923645,79.43999767303467,2.2000014781951904,1.100003719329834,1.0999977588653564,"(77.5, 80.0]"
interleaved,kd_g1,4,55,ce,0.1,80.76000213623047,0.48000216484069824,0.5974225401878357,0.43790275421142577,79.5199990272522,80.27999997138977,0.48000216484069824,-0.7600009441375732,1.2400031089782715,"(80.0, 82.5]"
interleaved,kd_g1,4,60,ce,0.1,80.87999820709229,0.5400002002716064,0.5601146221160889,0.40595742263793944,79.93999719619751,80.33999800682068,0.5400002002716064,-0.40000081062316895,0.9400010108947754,"(80.0, 82.5]"
interleaved,kd_g1,4,65,ce,0.1,81.87999725341797,1.940000057220459,0.5497905015945435,0.3848682411193848,80.91999888420105,79.93999719619751,1.940000057220459,0.98000168800354,0.959998369216919,"(77.5, 80.0]"
interleaved,kd_g1,4,70,ce,0.1,80.55999875068665,0.3399968147277832,0.580556333065033,0.4147158584594727,81.26000165939331,80.22000193595886,0.3399968147277832,1.0399997234344482,-0.700002908706665,"(80.0, 82.5]"
interleaved,kd_g1,4,75,ce,0.1,81.87999725341797,0.959998369216919,0.5412573218345642,0.40535154571533205,81.62000179290771,80.91999888420105,0.959998369216919,0.700002908706665,0.2599954605102539,"(80.0, 82.5]"
interleaved,kd_g1,4,80,ce,0.1,81.94000124931335,0.7200002670288086,0.53948575258255,0.39423607330322263,81.31999969482422,81.22000098228455,0.7200002670288086,0.09999871253967285,0.6200015544891357,"(80.0, 82.5]"
