mode,teacher,seed,teacher_objective,teacher_test_acc,teacher_train_ce_loss,teacher_train_acc,test_at_switch,test_final,val_at_switch,val_final,val_peak_after,probe_ce_loss_at_switch,probe_acc_at_switch,probe_ce_loss_final,probe_acc_final,ece_at_switch,ece_final,agree_at_switch,agree_final,test_change,val_change
kd_only,kd_g2,9,kd,84.31000113487244,0.40023822174072266,88.18,84.24999713897705,84.36999917030334,84.53999757766724,84.38000082969666,84.7000002861023,0.41949368896484374,87.58,0.41786397552490234,88.04,0.08194463949780645,0.08208945723772093,92.46000051498413,92.5599992275238,0.12000203132629395,-0.15999674797058105
kd_then_ce,ce_e20,0,ce,55.900001525878906,1.181759149169922,57.2,56.98000192642212,76.52000188827515,56.99999928474426,76.419997215271,76.99999809265137,1.171048629760742,58.02,0.3863721916198731,86.6,0.015522523157503923,0.055382398207113506,89.44000005722046,58.96000266075134,19.539999961853027,19.419997930526733
kd_then_ce,ce_e20,1,ce,55.900001525878906,1.181759149169922,57.2,56.790000200271606,77.24000215530396,56.87999725341797,77.75999903678894,77.99999713897705,1.1685729675292968,58.02,0.40017890625,85.8,0.014528852728682845,0.03943675144551102,89.53999876976013,58.49999785423279,20.45000195503235,20.88000178337097
kd_then_ce,ce_e20,2,ce,55.900001525878906,1.181759149169922,57.2,57.03999996185303,78.20000052452087,56.48000240325928,79.01999950408936,79.01999950408936,1.1689605316162108,57.8,0.3382021110534668,88.12,0.01612227263959616,0.04396291611121314,88.71999979019165,59.140002727508545,21.160000562667847,22.539997100830078
kd_then_ce,ce_e20,3,ce,55.900001525878906,1.181759149169922,57.2,56.779998540878296,78.14000248908997,56.87999725341797,77.96000242233276,78.74000072479248,1.1671787322998046,58.0,0.3674295440673828,87.26,0.017153092965828044,0.04154091712139665,89.13999795913696,58.12000036239624,21.36000394821167,21.080005168914795
kd_then_ce,ce_e20,4,ce,55.900001525878906,1.181759149169922,57.2,56.40000104904175,76.88999772071838,56.40000104904175,78.11999917030334,78.29999923706055,1.171244171142578,57.58,0.38745853424072263,86.4,0.01696126903854271,0.04099476456353147,89.34000134468079,58.30000042915344,20.489996671676636,21.719998121261597
kd_then_ce,ce_e20,5,ce,55.900001525878906,1.181759149169922,57.2,56.849998235702515,77.53999829292297,56.599998474121094,77.02000141143799,77.85999774932861,1.170818670654297,57.76,0.3871985221862793,85.96,0.018674252183801712,0.061399327029087805,88.76000046730042,58.38000178337097,20.69000005722046,20.420002937316895
kd_then_ce,ce_e20,6,ce,55.900001525878906,1.181759149169922,57.2,57.1399986743927,77.36999988555908,56.58000111579895,76.80000066757202,77.17999815940857,1.1675177032470703,58.24,0.40079732131958007,85.24,0.018044297000590098,0.054623370315748564,89.0999972820282,58.43999981880188,20.230001211166382,20.21999955177307
kd_then_ce,ce_e20,7,ce,55.900001525878906,1.181759149169922,57.2,56.940001249313354,77.77000069618225,56.90000057220459,77.96000242233276,77.96000242233276,1.1705951171875,57.46,0.37764230499267576,86.36,0.01919524301909202,0.05150681143877707,87.9800021648407,59.02000069618225,20.829999446868896,21.060001850128174
kd_then_ce,ce_e20,8,ce,55.900001525878906,1.181759149169922,57.2,56.950002908706665,77.02999711036682,56.55999779701233,77.6199996471405,78.1000018119812,1.170238510131836,58.06,0.41774239883422853,85.12,0.014314664148116538,0.049421598171234496,88.58000040054321,58.81999731063843,20.079994201660156,21.060001850128174
